mission_ql,character_level,slider_position,ordinary_terminal_eligible,evidence_status
120,120,6,True,PROVEN_HELPBOT
120,134,5,True,PROVEN_HELPBOT
120,142,4,True,PROVEN_HELPBOT
120,150,3,True,INFERRED_LOCAL_TABLE
120,151,3,True,INFERRED_LOCAL_TABLE
120,160,2,True,INFERRED_LOCAL_TABLE
120,161,2,True,INFERRED_LOCAL_TABLE
120,172,1,True,INFERRED_LOCAL_TABLE
121,68,11,True,PROVEN_HELPBOT
121,81,10,True,PROVEN_HELPBOT
121,101,8,True,PROVEN_HELPBOT
121,110,7,True,PROVEN_HELPBOT
121,121,6,True,PROVEN_HELPBOT
121,135,5,True,PROVEN_HELPBOT
121,143,4,True,PROVEN_HELPBOT
121,152,3,True,INFERRED_LOCAL_TABLE
121,162,2,True,INFERRED_LOCAL_TABLE
121,173,1,True,INFERRED_LOCAL_TABLE
121,174,1,True,INFERRED_LOCAL_TABLE
122,94,9,True,PROVEN_HELPBOT
122,102,8,True,PROVEN_HELPBOT
122,111,7,True,PROVEN_HELPBOT
122,112,7,True,PROVEN_HELPBOT
122,122,6,True,PROVEN_HELPBOT
122,136,5,True,PROVEN_HELPBOT
122,144,4,True,PROVEN_HELPBOT
122,153,3,True,INFERRED_LOCAL_TABLE
122,163,2,True,INFERRED_LOCAL_TABLE
122,175,1,True,INFERRED_LOCAL_TABLE
123,69,11,True,PROVEN_HELPBOT
123,82,10,True,PROVEN_HELPBOT
123,95,9,True,PROVEN_HELPBOT
123,103,8,True,PROVEN_HELPBOT
123,123,6,True,PROVEN_HELPBOT
123,137,5,True,PROVEN_HELPBOT
123,145,4,True,PROVEN_HELPBOT
123,154,3,True,INFERRED_LOCAL_TABLE
123,164,2,True,INFERRED_LOCAL_TABLE
123,165,2,True,INFERRED_LOCAL_TABLE
123,176,1,True,INFERRED_LOCAL_TABLE
123,177,1,True,INFERRED_LOCAL_TABLE
124,83,10,True,PROVEN_HELPBOT
124,96,9,True,PROVEN_HELPBOT
124,104,8,True,PROVEN_HELPBOT
124,113,7,True,PROVEN_HELPBOT
124,124,6,True,PROVEN_HELPBOT
124,138,5,True,PROVEN_HELPBOT
124,146,4,True,PROVEN_HELPBOT
124,147,4,True,PROVEN_HELPBOT
124,155,3,True,INFERRED_LOCAL_TABLE
124,156,3,True,INFERRED_LOCAL_TABLE
124,166,2,True,INFERRED_LOCAL_TABLE
124,178,1,True,INFERRED_LOCAL_TABLE
125,70,11,True,PROVEN_HELPBOT
125,114,7,True,PROVEN_HELPBOT
125,125,6,True,PROVEN_HELPBOT
125,139,5,True,PROVEN_HELPBOT
125,148,4,True,PROVEN_HELPBOT
125,157,3,True,INFERRED_LOCAL_TABLE
125,167,2,True,INFERRED_LOCAL_TABLE
125,179,1,True,INFERRED_LOCAL_TABLE
126,84,10,True,PROVEN_HELPBOT
126,97,9,True,PROVEN_HELPBOT
126,105,8,True,PROVEN_HELPBOT
126,115,7,True,PROVEN_HELPBOT
126,126,6,True,PROVEN_HELPBOT
126,140,5,True,PROVEN_HELPBOT
126,141,5,True,PROVEN_HELPBOT
126,149,4,True,PROVEN_HELPBOT
126,158,3,True,INFERRED_LOCAL_TABLE
126,168,2,True,INFERRED_LOCAL_TABLE
126,169,2,True,INFERRED_LOCAL_TABLE
126,180,1,True,INFERRED_LOCAL_TABLE
126,181,1,True,INFERRED_LOCAL_TABLE
127,71,11,True,PROVEN_HELPBOT
127,85,10,True,PROVEN_HELPBOT
127,98,9,True,PROVEN_HELPBOT
127,106,8,True,PROVEN_HELPBOT
127,116,7,True,PROVEN_HELPBOT
127,127,6,True,PROVEN_HELPBOT
127,142,5,True,PROVEN_HELPBOT
127,150,4,True,INFERRED_LOCAL_TABLE
127,159,3,True,INFERRED_LOCAL_TABLE
127,170,2,True,INFERRED_LOCAL_TABLE
127,182,1,True,INFERRED_LOCAL_TABLE
128,72,11,True,PROVEN_HELPBOT
128,99,9,True,PROVEN_HELPBOT
128,107,8,True,PROVEN_HELPBOT
128,117,7,True,PROVEN_HELPBOT
128,128,6,True,PROVEN_HELPBOT
128,143,5,True,PROVEN_HELPBOT
128,151,4,True,INFERRED_LOCAL_TABLE
128,160,3,True,INFERRED_LOCAL_TABLE
128,161,3,True,INFERRED_LOCAL_TABLE
128,171,2,True,INFERRED_LOCAL_TABLE
128,183,1,True,INFERRED_LOCAL_TABLE
128,184,1,True,INFERRED_LOCAL_TABLE
129,86,10,True,PROVEN_HELPBOT
129,108,8,True,PROVEN_HELPBOT
129,118,7,True,PROVEN_HELPBOT
129,129,6,True,PROVEN_HELPBOT
129,144,5,True,PROVEN_HELPBOT
129,152,4,True,INFERRED_LOCAL_TABLE
129,162,3,True,INFERRED_LOCAL_TABLE
129,172,2,True,INFERRED_LOCAL_TABLE
129,173,2,True,INFERRED_LOCAL_TABLE
129,185,1,True,INFERRED_LOCAL_TABLE
130,73,11,True,PROVEN_HELPBOT
130,87,10,True,PROVEN_HELPBOT
130,100,9,True,PROVEN_HELPBOT
130,109,8,True,PROVEN_HELPBOT
130,119,7,True,PROVEN_HELPBOT
130,130,6,True,PROVEN_HELPBOT
130,145,5,True,PROVEN_HELPBOT
130,153,4,True,INFERRED_LOCAL_TABLE
130,154,4,True,INFERRED_LOCAL_TABLE
130,163,3,True,INFERRED_LOCAL_TABLE
130,174,2,True,INFERRED_LOCAL_TABLE
130,186,1,True,INFERRED_LOCAL_TABLE
130,187,1,True,INFERRED_LOCAL_TABLE
131,101,9,True,PROVEN_HELPBOT
131,131,6,True,PROVEN_HELPBOT
131,146,5,True,PROVEN_HELPBOT
131,155,4,True,INFERRED_LOCAL_TABLE
131,164,3,True,INFERRED_LOCAL_TABLE
131,175,2,True,INFERRED_LOCAL_TABLE
131,188,1,True,INFERRED_LOCAL_TABLE
132,74,11,True,PROVEN_HELPBOT
132,88,10,True,PROVEN_HELPBOT
132,102,9,True,PROVEN_HELPBOT
132,110,8,True,PROVEN_HELPBOT
132,120,7,True,PROVEN_HELPBOT
132,132,6,True,PROVEN_HELPBOT
132,147,5,True,PROVEN_HELPBOT
132,156,4,True,INFERRED_LOCAL_TABLE
132,165,3,True,INFERRED_LOCAL_TABLE
132,166,3,True,INFERRED_LOCAL_TABLE
132,176,2,True,INFERRED_LOCAL_TABLE
132,177,2,True,INFERRED_LOCAL_TABLE
132,189,1,True,INFERRED_LOCAL_TABLE
133,89,10,True,PROVEN_HELPBOT
133,103,9,True,PROVEN_HELPBOT
133,111,8,True,PROVEN_HELPBOT
133,121,7,True,PROVEN_HELPBOT
133,133,6,True,PROVEN_HELPBOT
133,148,5,True,PROVEN_HELPBOT
133,157,4,True,INFERRED_LOCAL_TABLE
133,167,3,True,INFERRED_LOCAL_TABLE
133,178,2,True,INFERRED_LOCAL_TABLE
133,190,1,True,INFERRED_LOCAL_TABLE
133,191,1,True,INFERRED_LOCAL_TABLE
134,75,11,True,PROVEN_HELPBOT
134,112,8,True,PROVEN_HELPBOT
134,122,7,True,PROVEN_HELPBOT
134,134,6,True,PROVEN_HELPBOT
134,149,5,True,PROVEN_HELPBOT
134,158,4,True,INFERRED_LOCAL_TABLE
134,168,3,True,INFERRED_LOCAL_TABLE
134,179,2,True,INFERRED_LOCAL_TABLE
134,192,1,True,INFERRED_LOCAL_TABLE
135,76,11,True,PROVEN_HELPBOT
135,90,10,True,PROVEN_HELPBOT
135,104,9,True,PROVEN_HELPBOT
135,113,8,True,PROVEN_HELPBOT
135,123,7,True,PROVEN_HELPBOT
135,135,6,True,PROVEN_HELPBOT
135,150,5,True,INFERRED_LOCAL_TABLE
135,151,5,True,INFERRED_LOCAL_TABLE
135,159,4,True,INFERRED_LOCAL_TABLE
135,169,3,True,INFERRED_LOCAL_TABLE
135,180,2,True,INFERRED_LOCAL_TABLE
135,181,2,True,INFERRED_LOCAL_TABLE
135,193,1,True,INFERRED_LOCAL_TABLE
135,194,1,True,INFERRED_LOCAL_TABLE
136,91,10,True,PROVEN_HELPBOT
136,105,9,True,PROVEN_HELPBOT
136,114,8,True,PROVEN_HELPBOT
136,124,7,True,PROVEN_HELPBOT
136,136,6,True,PROVEN_HELPBOT
136,152,5,True,INFERRED_LOCAL_TABLE
136,160,4,True,INFERRED_LOCAL_TABLE
136,161,4,True,INFERRED_LOCAL_TABLE
136,170,3,True,INFERRED_LOCAL_TABLE
136,171,3,True,INFERRED_LOCAL_TABLE
136,182,2,True,INFERRED_LOCAL_TABLE
136,195,1,True,INFERRED_LOCAL_TABLE
137,77,11,True,PROVEN_HELPBOT
137,106,9,True,PROVEN_HELPBOT
137,125,7,True,PROVEN_HELPBOT
137,137,6,True,PROVEN_HELPBOT
137,153,5,True,INFERRED_LOCAL_TABLE
137,162,4,True,INFERRED_LOCAL_TABLE
137,172,3,True,INFERRED_LOCAL_TABLE
137,183,2,True,INFERRED_LOCAL_TABLE
137,196,1,True,INFERRED_LOCAL_TABLE
137,197,1,True,INFERRED_LOCAL_TABLE
138,78,11,True,PROVEN_HELPBOT
138,92,10,True,PROVEN_HELPBOT
138,115,8,True,PROVEN_HELPBOT
138,126,7,True,PROVEN_HELPBOT
138,138,6,True,PROVEN_HELPBOT
138,154,5,True,INFERRED_LOCAL_TABLE
138,163,4,True,INFERRED_LOCAL_TABLE
138,173,3,True,INFERRED_LOCAL_TABLE
138,184,2,True,INFERRED_LOCAL_TABLE
138,185,2,True,INFERRED_LOCAL_TABLE
138,198,1,True,INFERRED_LOCAL_TABLE
139,79,11,True,PROVEN_HELPBOT
139,93,10,True,PROVEN_HELPBOT
139,107,9,True,PROVEN_HELPBOT
139,116,8,True,PROVEN_HELPBOT
139,127,7,True,PROVEN_HELPBOT
139,139,6,True,PROVEN_HELPBOT
139,155,5,True,INFERRED_LOCAL_TABLE
139,164,4,True,INFERRED_LOCAL_TABLE
139,174,3,True,INFERRED_LOCAL_TABLE
139,186,2,True,INFERRED_LOCAL_TABLE
139,199,1,True,INFERRED_LOCAL_TABLE
140,108,9,True,PROVEN_HELPBOT
140,117,8,True,PROVEN_HELPBOT
140,128,7,True,PROVEN_HELPBOT
140,140,6,True,PROVEN_HELPBOT
140,156,5,True,INFERRED_LOCAL_TABLE
140,165,4,True,INFERRED_LOCAL_TABLE
140,175,3,True,INFERRED_LOCAL_TABLE
140,176,3,True,INFERRED_LOCAL_TABLE
140,187,2,True,INFERRED_LOCAL_TABLE
140,200,1,True,INFERRED_LOCAL_TABLE
140,201,1,True,INFERRED_LOCAL_TABLE
141,94,10,True,PROVEN_HELPBOT
141,109,9,True,PROVEN_HELPBOT
141,118,8,True,PROVEN_HELPBOT
141,129,7,True,PROVEN_HELPBOT
141,141,6,True,PROVEN_HELPBOT
141,157,5,True,INFERRED_LOCAL_TABLE
141,166,4,True,INFERRED_LOCAL_TABLE
141,167,4,True,INFERRED_LOCAL_TABLE
141,177,3,True,INFERRED_LOCAL_TABLE
141,188,2,True,INFERRED_LOCAL_TABLE
141,189,2,True,INFERRED_LOCAL_TABLE
141,202,1,True,INFERRED_LOCAL_TABLE
142,95,10,True,PROVEN_HELPBOT
142,119,8,True,PROVEN_HELPBOT
142,142,6,True,PROVEN_HELPBOT
142,158,5,True,INFERRED_LOCAL_TABLE
142,168,4,True,INFERRED_LOCAL_TABLE
142,178,3,True,INFERRED_LOCAL_TABLE
142,190,2,True,INFERRED_LOCAL_TABLE
142,203,1,True,INFERRED_LOCAL_TABLE
142,204,1,True,INFERRED_LOCAL_TABLE
143,110,9,True,PROVEN_HELPBOT
143,130,7,True,PROVEN_HELPBOT
143,143,6,True,PROVEN_HELPBOT
143,159,5,True,INFERRED_LOCAL_TABLE
143,169,4,True,INFERRED_LOCAL_TABLE
143,179,3,True,INFERRED_LOCAL_TABLE
143,191,2,True,INFERRED_LOCAL_TABLE
143,205,1,True,INFERRED_LOCAL_TABLE
144,80,11,True,PROVEN_HELPBOT
144,96,10,True,PROVEN_HELPBOT
144,111,9,True,PROVEN_HELPBOT
144,120,8,True,PROVEN_HELPBOT
144,131,7,True,PROVEN_HELPBOT
144,144,6,True,PROVEN_HELPBOT
144,160,5,True,INFERRED_LOCAL_TABLE
144,161,5,True,INFERRED_LOCAL_TABLE
144,170,4,True,INFERRED_LOCAL_TABLE
144,180,3,True,INFERRED_LOCAL_TABLE
144,181,3,True,INFERRED_LOCAL_TABLE
144,192,2,True,INFERRED_LOCAL_TABLE
144,193,2,True,INFERRED_LOCAL_TABLE
144,206,1,True,INFERRED_LOCAL_TABLE
144,207,1,True,INFERRED_LOCAL_TABLE
145,81,11,True,PROVEN_HELPBOT
145,97,10,True,PROVEN_HELPBOT
145,112,9,True,PROVEN_HELPBOT
145,121,8,True,PROVEN_HELPBOT
145,132,7,True,PROVEN_HELPBOT
145,145,6,True,PROVEN_HELPBOT
145,162,5,True,INFERRED_LOCAL_TABLE
145,171,4,True,INFERRED_LOCAL_TABLE
145,182,3,True,INFERRED_LOCAL_TABLE
145,194,2,True,INFERRED_LOCAL_TABLE
145,208,1,True,INFERRED_LOCAL_TABLE
146,82,11,True,PROVEN_HELPBOT
146,113,9,True,PROVEN_HELPBOT
146,122,8,True,PROVEN_HELPBOT
146,133,7,True,PROVEN_HELPBOT
146,146,6,True,PROVEN_HELPBOT
146,163,5,True,INFERRED_LOCAL_TABLE
146,172,4,True,INFERRED_LOCAL_TABLE
146,183,3,True,INFERRED_LOCAL_TABLE
146,195,2,True,INFERRED_LOCAL_TABLE
146,209,1,True,INFERRED_LOCAL_TABLE
147,98,10,True,PROVEN_HELPBOT
147,123,8,True,PROVEN_HELPBOT
147,134,7,True,PROVEN_HELPBOT
147,147,6,True,PROVEN_HELPBOT
147,164,5,True,INFERRED_LOCAL_TABLE
147,173,4,True,INFERRED_LOCAL_TABLE
147,174,4,True,INFERRED_LOCAL_TABLE
147,184,3,True,INFERRED_LOCAL_TABLE
147,196,2,True,INFERRED_LOCAL_TABLE
147,197,2,True,INFERRED_LOCAL_TABLE
147,210,1,True,INFERRED_LOCAL_TABLE
147,211,1,True,INFERRED_LOCAL_TABLE
148,83,11,True,PROVEN_HELPBOT
148,99,10,True,PROVEN_HELPBOT
148,114,9,True,PROVEN_HELPBOT
148,124,8,True,PROVEN_HELPBOT
148,135,7,True,PROVEN_HELPBOT
148,148,6,True,PROVEN_HELPBOT
148,165,5,True,INFERRED_LOCAL_TABLE
148,175,4,True,INFERRED_LOCAL_TABLE
148,185,3,True,INFERRED_LOCAL_TABLE
148,186,3,True,INFERRED_LOCAL_TABLE
148,198,2,True,INFERRED_LOCAL_TABLE
148,212,1,True,INFERRED_LOCAL_TABLE
149,84,11,True,PROVEN_HELPBOT
149,115,9,True,PROVEN_HELPBOT
149,136,7,True,PROVEN_HELPBOT
149,149,6,True,PROVEN_HELPBOT
149,166,5,True,INFERRED_LOCAL_TABLE
149,176,4,True,INFERRED_LOCAL_TABLE
149,187,3,True,INFERRED_LOCAL_TABLE
149,199,2,True,INFERRED_LOCAL_TABLE
149,213,1,True,INFERRED_LOCAL_TABLE
149,214,1,True,INFERRED_LOCAL_TABLE
150,100,10,True,PROVEN_HELPBOT
150,116,9,True,PROVEN_HELPBOT
150,125,8,True,PROVEN_HELPBOT
150,137,7,True,PROVEN_HELPBOT
150,150,6,True,INFERRED_LOCAL_TABLE
150,167,5,True,INFERRED_LOCAL_TABLE
150,177,4,True,INFERRED_LOCAL_TABLE
150,188,3,True,INFERRED_LOCAL_TABLE
150,200,2,True,INFERRED_LOCAL_TABLE
150,201,2,True,INFERRED_LOCAL_TABLE
150,215,1,True,INFERRED_LOCAL_TABLE
151,85,11,True,PROVEN_HELPBOT
151,101,10,True,PROVEN_HELPBOT
151,126,8,True,PROVEN_HELPBOT
151,138,7,True,PROVEN_HELPBOT
151,151,6,True,INFERRED_LOCAL_TABLE
151,168,5,True,INFERRED_LOCAL_TABLE
151,178,4,True,INFERRED_LOCAL_TABLE
151,189,3,True,INFERRED_LOCAL_TABLE
151,202,2,True,INFERRED_LOCAL_TABLE
151,216,1,True,INFERRED_LOCAL_TABLE
151,217,1,True,INFERRED_LOCAL_TABLE
152,117,9,True,PROVEN_HELPBOT
152,127,8,True,PROVEN_HELPBOT
152,139,7,True,PROVEN_HELPBOT
152,152,6,True,INFERRED_LOCAL_TABLE
152,169,5,True,INFERRED_LOCAL_TABLE
152,179,4,True,INFERRED_LOCAL_TABLE
152,190,3,True,INFERRED_LOCAL_TABLE
152,191,3,True,INFERRED_LOCAL_TABLE
152,203,2,True,INFERRED_LOCAL_TABLE
152,218,1,True,INFERRED_LOCAL_TABLE
153,102,10,True,PROVEN_HELPBOT
153,118,9,True,PROVEN_HELPBOT
153,128,8,True,PROVEN_HELPBOT
153,153,6,True,INFERRED_LOCAL_TABLE
153,170,5,True,INFERRED_LOCAL_TABLE
153,171,5,True,INFERRED_LOCAL_TABLE
153,180,4,True,INFERRED_LOCAL_TABLE
153,181,4,True,INFERRED_LOCAL_TABLE
153,192,3,True,INFERRED_LOCAL_TABLE
153,204,2,True,INFERRED_LOCAL_TABLE
153,205,2,True,INFERRED_LOCAL_TABLE
153,219,1,True,INFERRED_LOCAL_TABLE
154,86,11,True,PROVEN_HELPBOT
154,103,10,True,PROVEN_HELPBOT
154,119,9,True,PROVEN_HELPBOT
154,129,8,True,PROVEN_HELPBOT
154,140,7,True,PROVEN_HELPBOT
154,154,6,True,INFERRED_LOCAL_TABLE
154,172,5,True,INFERRED_LOCAL_TABLE
154,182,4,True,INFERRED_LOCAL_TABLE
154,193,3,True,INFERRED_LOCAL_TABLE
154,206,2,True,INFERRED_LOCAL_TABLE
154,220,1,True,INFERRED_LOCAL_TABLE
155,87,11,True,PROVEN_HELPBOT
155,141,7,True,PROVEN_HELPBOT
155,155,6,True,INFERRED_LOCAL_TABLE
155,173,5,True,INFERRED_LOCAL_TABLE
155,183,4,True,INFERRED_LOCAL_TABLE
155,194,3,True,INFERRED_LOCAL_TABLE
155,207,2,True,INFERRED_LOCAL_TABLE
156,104,10,True,PROVEN_HELPBOT
156,120,9,True,PROVEN_HELPBOT
156,130,8,True,PROVEN_HELPBOT
156,142,7,True,PROVEN_HELPBOT
156,156,6,True,INFERRED_LOCAL_TABLE
156,174,5,True,INFERRED_LOCAL_TABLE
156,184,4,True,INFERRED_LOCAL_TABLE
156,195,3,True,INFERRED_LOCAL_TABLE
156,196,3,True,INFERRED_LOCAL_TABLE
156,208,2,True,INFERRED_LOCAL_TABLE
156,209,2,True,INFERRED_LOCAL_TABLE
157,88,11,True,PROVEN_HELPBOT
157,105,10,True,PROVEN_HELPBOT
157,121,9,True,PROVEN_HELPBOT
157,131,8,True,PROVEN_HELPBOT
157,143,7,True,PROVEN_HELPBOT
157,157,6,True,INFERRED_LOCAL_TABLE
157,175,5,True,INFERRED_LOCAL_TABLE
157,185,4,True,INFERRED_LOCAL_TABLE
157,197,3,True,INFERRED_LOCAL_TABLE
157,210,2,True,INFERRED_LOCAL_TABLE
158,122,9,True,PROVEN_HELPBOT
158,132,8,True,PROVEN_HELPBOT
158,144,7,True,PROVEN_HELPBOT
158,158,6,True,INFERRED_LOCAL_TABLE
158,176,5,True,INFERRED_LOCAL_TABLE
158,186,4,True,INFERRED_LOCAL_TABLE
158,187,4,True,INFERRED_LOCAL_TABLE
158,198,3,True,INFERRED_LOCAL_TABLE
158,211,2,True,INFERRED_LOCAL_TABLE
159,89,11,True,PROVEN_HELPBOT
159,106,10,True,PROVEN_HELPBOT
159,123,9,True,PROVEN_HELPBOT
159,133,8,True,PROVEN_HELPBOT
159,145,7,True,PROVEN_HELPBOT
159,159,6,True,INFERRED_LOCAL_TABLE
159,177,5,True,INFERRED_LOCAL_TABLE
159,188,4,True,INFERRED_LOCAL_TABLE
159,199,3,True,INFERRED_LOCAL_TABLE
159,212,2,True,INFERRED_LOCAL_TABLE
159,213,2,True,INFERRED_LOCAL_TABLE
160,107,10,True,PROVEN_HELPBOT
160,134,8,True,PROVEN_HELPBOT
160,146,7,True,PROVEN_HELPBOT
160,160,6,True,INFERRED_LOCAL_TABLE
160,178,5,True,INFERRED_LOCAL_TABLE
160,189,4,True,INFERRED_LOCAL_TABLE
160,200,3,True,INFERRED_LOCAL_TABLE
160,201,3,True,INFERRED_LOCAL_TABLE
160,214,2,True,INFERRED_LOCAL_TABLE
161,90,11,True,PROVEN_HELPBOT
161,124,9,True,PROVEN_HELPBOT
161,147,7,True,PROVEN_HELPBOT
161,161,6,True,INFERRED_LOCAL_TABLE
161,179,5,True,INFERRED_LOCAL_TABLE
161,190,4,True,INFERRED_LOCAL_TABLE
161,202,3,True,INFERRED_LOCAL_TABLE
161,215,2,True,INFERRED_LOCAL_TABLE
162,108,10,True,PROVEN_HELPBOT
162,125,9,True,PROVEN_HELPBOT
162,135,8,True,PROVEN_HELPBOT
162,148,7,True,PROVEN_HELPBOT
162,162,6,True,INFERRED_LOCAL_TABLE
162,180,5,True,INFERRED_LOCAL_TABLE
162,181,5,True,INFERRED_LOCAL_TABLE
162,191,4,True,INFERRED_LOCAL_TABLE
162,203,3,True,INFERRED_LOCAL_TABLE
162,216,2,True,INFERRED_LOCAL_TABLE
162,217,2,True,INFERRED_LOCAL_TABLE
163,91,11,True,PROVEN_HELPBOT
163,109,10,True,PROVEN_HELPBOT
163,126,9,True,PROVEN_HELPBOT
163,136,8,True,PROVEN_HELPBOT
163,149,7,True,PROVEN_HELPBOT
163,163,6,True,INFERRED_LOCAL_TABLE
163,182,5,True,INFERRED_LOCAL_TABLE
163,192,4,True,INFERRED_LOCAL_TABLE
163,204,3,True,INFERRED_LOCAL_TABLE
163,218,2,True,INFERRED_LOCAL_TABLE
164,92,11,True,PROVEN_HELPBOT
164,137,8,True,PROVEN_HELPBOT
164,164,6,True,INFERRED_LOCAL_TABLE
164,183,5,True,INFERRED_LOCAL_TABLE
164,193,4,True,INFERRED_LOCAL_TABLE
164,194,4,True,INFERRED_LOCAL_TABLE
164,205,3,True,INFERRED_LOCAL_TABLE
164,206,3,True,INFERRED_LOCAL_TABLE
164,219,2,True,INFERRED_LOCAL_TABLE
165,110,10,True,PROVEN_HELPBOT
165,127,9,True,PROVEN_HELPBOT
165,138,8,True,PROVEN_HELPBOT
165,150,7,True,INFERRED_LOCAL_TABLE
165,165,6,True,INFERRED_LOCAL_TABLE
165,184,5,True,INFERRED_LOCAL_TABLE
165,195,4,True,INFERRED_LOCAL_TABLE
165,207,3,True,INFERRED_LOCAL_TABLE
165,220,2,True,INFERRED_LOCAL_TABLE
166,93,11,True,PROVEN_HELPBOT
166,111,10,True,PROVEN_HELPBOT
166,128,9,True,PROVEN_HELPBOT
166,139,8,True,PROVEN_HELPBOT
166,151,7,True,INFERRED_LOCAL_TABLE
166,166,6,True,INFERRED_LOCAL_TABLE
166,185,5,True,INFERRED_LOCAL_TABLE
166,196,4,True,INFERRED_LOCAL_TABLE
166,208,3,True,INFERRED_LOCAL_TABLE
167,129,9,True,PROVEN_HELPBOT
167,152,7,True,INFERRED_LOCAL_TABLE
167,167,6,True,INFERRED_LOCAL_TABLE
167,186,5,True,INFERRED_LOCAL_TABLE
167,197,4,True,INFERRED_LOCAL_TABLE
167,209,3,True,INFERRED_LOCAL_TABLE
168,94,11,True,PROVEN_HELPBOT
168,112,10,True,PROVEN_HELPBOT
168,140,8,True,PROVEN_HELPBOT
168,153,7,True,INFERRED_LOCAL_TABLE
168,168,6,True,INFERRED_LOCAL_TABLE
168,187,5,True,INFERRED_LOCAL_TABLE
168,198,4,True,INFERRED_LOCAL_TABLE
168,210,3,True,INFERRED_LOCAL_TABLE
168,211,3,True,INFERRED_LOCAL_TABLE
169,113,10,True,PROVEN_HELPBOT
169,130,9,True,PROVEN_HELPBOT
169,141,8,True,PROVEN_HELPBOT
169,154,7,True,INFERRED_LOCAL_TABLE
169,169,6,True,INFERRED_LOCAL_TABLE
169,188,5,True,INFERRED_LOCAL_TABLE
169,199,4,True,INFERRED_LOCAL_TABLE
169,212,3,True,INFERRED_LOCAL_TABLE
170,95,11,True,PROVEN_HELPBOT
170,131,9,True,PROVEN_HELPBOT
170,142,8,True,PROVEN_HELPBOT
170,155,7,True,INFERRED_LOCAL_TABLE
170,170,6,True,INFERRED_LOCAL_TABLE
170,189,5,True,INFERRED_LOCAL_TABLE
170,200,4,True,INFERRED_LOCAL_TABLE
170,201,4,True,INFERRED_LOCAL_TABLE
170,213,3,True,INFERRED_LOCAL_TABLE
171,96,11,True,PROVEN_HELPBOT
171,114,10,True,PROVEN_HELPBOT
171,132,9,True,PROVEN_HELPBOT
171,143,8,True,PROVEN_HELPBOT
171,156,7,True,INFERRED_LOCAL_TABLE
171,171,6,True,INFERRED_LOCAL_TABLE
171,190,5,True,INFERRED_LOCAL_TABLE
171,191,5,True,INFERRED_LOCAL_TABLE
171,202,4,True,INFERRED_LOCAL_TABLE
171,214,3,True,INFERRED_LOCAL_TABLE
172,115,10,True,PROVEN_HELPBOT
172,133,9,True,PROVEN_HELPBOT
172,144,8,True,PROVEN_HELPBOT
172,157,7,True,INFERRED_LOCAL_TABLE
172,172,6,True,INFERRED_LOCAL_TABLE
172,192,5,True,INFERRED_LOCAL_TABLE
172,203,4,True,INFERRED_LOCAL_TABLE
172,215,3,True,INFERRED_LOCAL_TABLE
172,216,3,True,INFERRED_LOCAL_TABLE
173,97,11,True,PROVEN_HELPBOT
173,158,7,True,INFERRED_LOCAL_TABLE
173,173,6,True,INFERRED_LOCAL_TABLE
173,193,5,True,INFERRED_LOCAL_TABLE
173,204,4,True,INFERRED_LOCAL_TABLE
173,217,3,True,INFERRED_LOCAL_TABLE
174,116,10,True,PROVEN_HELPBOT
174,134,9,True,PROVEN_HELPBOT
174,145,8,True,PROVEN_HELPBOT
174,159,7,True,INFERRED_LOCAL_TABLE
174,174,6,True,INFERRED_LOCAL_TABLE
174,194,5,True,INFERRED_LOCAL_TABLE
174,205,4,True,INFERRED_LOCAL_TABLE
174,218,3,True,INFERRED_LOCAL_TABLE
175,98,11,True,PROVEN_HELPBOT
175,117,10,True,PROVEN_HELPBOT
175,135,9,True,PROVEN_HELPBOT
175,146,8,True,PROVEN_HELPBOT
175,175,6,True,INFERRED_LOCAL_TABLE
175,195,5,True,INFERRED_LOCAL_TABLE
175,206,4,True,INFERRED_LOCAL_TABLE
175,207,4,True,INFERRED_LOCAL_TABLE
175,219,3,True,INFERRED_LOCAL_TABLE
176,136,9,True,PROVEN_HELPBOT
176,147,8,True,PROVEN_HELPBOT
176,160,7,True,INFERRED_LOCAL_TABLE
176,176,6,True,INFERRED_LOCAL_TABLE
176,196,5,True,INFERRED_LOCAL_TABLE
176,208,4,True,INFERRED_LOCAL_TABLE
176,220,3,True,INFERRED_LOCAL_TABLE
177,99,11,True,PROVEN_HELPBOT
177,118,10,True,PROVEN_HELPBOT
177,148,8,True,PROVEN_HELPBOT
177,161,7,True,INFERRED_LOCAL_TABLE
177,177,6,True,INFERRED_LOCAL_TABLE
177,197,5,True,INFERRED_LOCAL_TABLE
177,209,4,True,INFERRED_LOCAL_TABLE
178,119,10,True,PROVEN_HELPBOT
178,137,9,True,PROVEN_HELPBOT
178,149,8,True,PROVEN_HELPBOT
178,162,7,True,INFERRED_LOCAL_TABLE
178,178,6,True,INFERRED_LOCAL_TABLE
178,198,5,True,INFERRED_LOCAL_TABLE
178,210,4,True,INFERRED_LOCAL_TABLE
179,100,11,True,PROVEN_HELPBOT
179,138,9,True,PROVEN_HELPBOT
179,163,7,True,INFERRED_LOCAL_TABLE
179,179,6,True,INFERRED_LOCAL_TABLE
179,199,5,True,INFERRED_LOCAL_TABLE
179,211,4,True,INFERRED_LOCAL_TABLE
180,120,10,True,PROVEN_HELPBOT
180,139,9,True,PROVEN_HELPBOT
180,150,8,True,INFERRED_LOCAL_TABLE
