"CaptureId","SourceCapture","TerminalIdentity","TemplateId","TerminalFamily","PlayfieldId","PositionX","PositionY","PositionZ","Slot","LowId","HighId","Quality","LowName","HighName","ResolvedName","NameStatus"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A077)","99545","Miiir Legwear","1042439","142.999832","5.009972","203.282928","77","41014","41014","1","White Pants","White Pants","White Pants","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A077)","99545","Miiir Legwear","1042439","142.999832","5.009972","203.282928","78","42336","42336","1","Yellow Fret Thigh High Boots","Yellow Fret Thigh High Boots","Yellow Fret Thigh High Boots","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","0","87493","87493","1","Blue Bikini","Blue Bikini","Blue Bikini","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","1","87487","87487","1","Blue Swimmingtrunks","Blue Swimmingtrunks","Blue Swimmingtrunks","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","2","87485","87485","1","Dark Metal Swimmingtrunks","Dark Metal Swimmingtrunks","Dark Metal Swimmingtrunks","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","3","87491","87491","1","Metal Bikini","Metal Bikini","Metal Bikini","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","4","87486","87486","1","Metal Swimmingtrunks","Metal Swimmingtrunks","Metal Swimmingtrunks","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","5","87484","87484","1","Metal Swimmingtrunks with Holes","Metal Swimmingtrunks with Holes","Metal Swimmingtrunks with Holes","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","6","87490","87490","1","Metal Swimsuit","Metal Swimsuit","Metal Swimsuit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","7","153965","153965","1","Miiir Female Underwear - Catcher Bra","Miiir Female Underwear - Catcher Bra","Miiir Female Underwear - Catcher Bra","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","8","153966","153966","1","Miiir Female Underwear - Catcher Briefs","Miiir Female Underwear - Catcher Briefs","Miiir Female Underwear - Catcher Briefs","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","9","152911","152911","1","Miiir Female Underwear - Catcher Keeper","Miiir Female Underwear - Catcher Keeper","Miiir Female Underwear - Catcher Keeper","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","10","152909","152909","1","Miiir Female Underwear - Deep Ocean","Miiir Female Underwear - Deep Ocean","Miiir Female Underwear - Deep Ocean","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","11","153967","153967","1","Miiir Female Underwear - Gift Panties","Miiir Female Underwear - Gift Panties","Miiir Female Underwear - Gift Panties","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","12","153968","153968","1","Miiir Female Underwear - Gift Sternum Cover","Miiir Female Underwear - Gift Sternum Cover","Miiir Female Underwear - Gift Sternum Cover","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","13","152914","152914","1","Miiir Female Underwear - Gift Tape","Miiir Female Underwear - Gift Tape","Miiir Female Underwear - Gift Tape","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","14","152907","152907","1","Miiir Female Underwear - Lunar Affaire","Miiir Female Underwear - Lunar Affaire","Miiir Female Underwear - Lunar Affaire","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","15","152910","152910","1","Miiir Female Underwear - Piratical Nightwear","Miiir Female Underwear - Piratical Nightwear","Miiir Female Underwear - Piratical Nightwear","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","16","153963","153963","1","Miiir Female Underwear - Piratical Panties","Miiir Female Underwear - Piratical Panties","Miiir Female Underwear - Piratical Panties","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","17","153964","153964","1","Miiir Female Underwear - Piratical Top","Miiir Female Underwear - Piratical Top","Miiir Female Underwear - Piratical Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","18","153969","153969","1","Miiir Female Underwear - Play Brassiere","Miiir Female Underwear - Play Brassiere","Miiir Female Underwear - Play Brassiere","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","19","153970","153970","1","Miiir Female Underwear - Play Pants","Miiir Female Underwear - Play Pants","Miiir Female Underwear - Play Pants","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","20","152915","152915","1","Miiir Female Underwear - Play Suit","Miiir Female Underwear - Play Suit","Miiir Female Underwear - Play Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","21","152908","152908","1","Miiir Female Underwear - Red Ties","Miiir Female Underwear - Red Ties","Miiir Female Underwear - Red Ties","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","22","152912","152912","1","Miiir Female Underwear - Sweet Garden","Miiir Female Underwear - Sweet Garden","Miiir Female Underwear - Sweet Garden","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","23","154045","154045","1","Miiir Male Underwear - Bagatelle","Miiir Male Underwear - Bagatelle","Miiir Male Underwear - Bagatelle","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","24","154037","154037","1","Miiir Male Underwear - Flag Ship","Miiir Male Underwear - Flag Ship","Miiir Male Underwear - Flag Ship","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","25","154047","154047","1","Miiir Male Underwear - Opalescent Occurrence","Miiir Male Underwear - Opalescent Occurrence","Miiir Male Underwear - Opalescent Occurrence","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","26","154044","154044","1","Miiir Male Underwear - Prankster Pants","Miiir Male Underwear - Prankster Pants","Miiir Male Underwear - Prankster Pants","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","27","154043","154043","1","Miiir Male Underwear - Spacecraft Engineer Drawers","Miiir Male Underwear - Spacecraft Engineer Drawers","Miiir Male Underwear - Spacecraft Engineer Drawers","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","28","154046","154046","1","Miiir Male Underwear - Strong Corset","Miiir Male Underwear - Strong Corset","Miiir Male Underwear - Strong Corset","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","29","154048","154048","1","Miiir Male Underwear - Yellow Power","Miiir Male Underwear - Yellow Power","Miiir Male Underwear - Yellow Power","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","30","87469","87469","1","Orange Swimmingtrunks","Orange Swimmingtrunks","Orange Swimmingtrunks","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","31","87488","87488","1","Pastel Swimsuit","Pastel Swimsuit","Pastel Swimsuit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","32","87482","87482","1","Rubber Swimmingtrunks","Rubber Swimmingtrunks","Rubber Swimmingtrunks","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","33","87489","87489","1","Swimsuit with Holes","Swimsuit with Holes","Swimsuit with Holes","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","34","87481","87481","1","Velvet Swimmingtrunks with a Split","Velvet Swimmingtrunks with a Split","Velvet Swimmingtrunks with a Split","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","35","31514","31514","1","White Bikini","White Bikini","White Bikini","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A078)","99547","Miiir Swimwear","1042439","158.999878","5.00999","196.0102","36","87480","87480","1","White Swimmingtrunks","White Swimmingtrunks","White Swimmingtrunks","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","0","41071","41071","1","Black Leather Shirt","Black Leather Shirt","Black Leather Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","1","27379","27379","1","Black Shirt","Black Shirt","Black Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","2","42352","42352","1","Black Sweat-Shirt","Black Sweat-Shirt","Black Sweat-Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","3","42342","42342","1","Blue Fancy Shirt","Blue Fancy Shirt","Blue Fancy Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","4","253789","253789","1","Blue Lightning Shirt","Blue Lightning Shirt","Blue Lightning Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","5","31105","31105","1","Blue Shirt with a Dragon Print","Blue Shirt with a Dragon Print","Blue Shirt with a Dragon Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","6","42321","42321","1","Blue Short Fret Top","Blue Short Fret Top","Blue Short Fret Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","7","42311","42311","1","Blue Sweat-Shirt","Blue Sweat-Shirt","Blue Sweat-Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","8","253753","253753","1","Blue Tulips Shirt","Blue Tulips Shirt","Blue Tulips Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","9","100010","100010","1","Body Tattoo, Back","Body Tattoo, Back","Body Tattoo, Back","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","10","99999","99999","1","Body Tattoo, Back","Body Tattoo, Back","Body Tattoo, Back","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","11","100009","100009","1","Body Tattoo, Back","Body Tattoo, Back","Body Tattoo, Back","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","12","100006","100006","1","Body Tattoo, Back","Body Tattoo, Back","Body Tattoo, Back","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","13","100011","100011","1","Body Tattoo, Front","Body Tattoo, Front","Body Tattoo, Front","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","14","100007","100007","1","Body Tattoo, Front","Body Tattoo, Front","Body Tattoo, Front","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","15","100005","100005","1","Body Tattoo, Front","Body Tattoo, Front","Body Tattoo, Front","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","16","100004","100004","1","Body Tattoo, Front","Body Tattoo, Front","Body Tattoo, Front","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","17","253762","253762","1","Bougainvillea Shirt","Bougainvillea Shirt","Bougainvillea Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","18","253794","253794","1","Carnation Shirt","Carnation Shirt","Carnation Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","19","41065","41065","1","Catsuit Top with a Hole and a Star Print","Catsuit Top with a Hole and a Star Print","Catsuit Top with a Hole and a Star Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","20","41064","41064","1","Catsuit Top with a Star Print","Catsuit Top with a Star Print","Catsuit Top with a Star Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","21","41058","41058","1","Closed Top with a Zebra Print","Closed Top with a Zebra Print","Closed Top with a Zebra Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","22","253739","253739","1","Cotton Delight Shirt","Cotton Delight Shirt","Cotton Delight Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","23","253766","253766","1","Cream Rose Shirt","Cream Rose Shirt","Cream Rose Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","24","253758","253758","1","Daisy Shirt","Daisy Shirt","Daisy Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","25","253806","253806","1","Enteromorpha Shirt","Enteromorpha Shirt","Enteromorpha Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","26","31252","31252","1","Faded Shirt with a Dragon Print","Faded Shirt with a Dragon Print","Faded Shirt with a Dragon Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","27","253777","253777","1","Floral Delight Shirt","Floral Delight Shirt","Floral Delight Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","28","253798","253798","1","Flower Power Shirt","Flower Power Shirt","Flower Power Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","29","253786","253786","1","Frosty Leaves Shirt","Frosty Leaves Shirt","Frosty Leaves Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","30","31257","31257","1","Glittering Female Top","Glittering Female Top","Glittering Female Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","31","31256","31256","1","Glittering Green Female Top","Glittering Green Female Top","Glittering Green Female Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","32","31253","31253","1","Golden Female Top with a Dragon Print","Golden Female Top with a Dragon Print","Golden Female Top with a Dragon Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","33","42332","42332","1","Green Sweat-Shirt","Green Sweat-Shirt","Green Sweat-Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","34","42345","42345","1","Grey Fancy Shirt","Grey Fancy Shirt","Grey Fancy Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","35","41057","41057","1","Grey Leaves Top","Grey Leaves Top","Grey Leaves Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","36","41053","41053","1","Half-top with a Grey Waterlily Print","Half-top with a Grey Waterlily Print","Half-top with a Grey Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","37","41052","41052","1","Half-top with a Waterlily Print","Half-top with a Waterlily Print","Half-top with a Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","38","82109","82109","1","Hot Shirt","Hot Shirt","Hot Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","39","253746","253746","1","Hothouse Shirt","Hothouse Shirt","Hothouse Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","40","253809","253809","1","Iris Shirt","Iris Shirt","Iris Shirt","resolved-low-high"
