identity_type,identity_instance_uint32,identity_instance_signed,identity_instance_hex,explicit_playfield_id,display_name_exact,operational_entrance_key,stat_resolution_confidence,raw_position_components,raw_rotation_components,template_identity_instance,source_record_offset,source_record_sha256,evidence_manifest
56006,3223519862,-1071447434,0xC0230276,630,a cave,,STAT_0xBD_UNRESOLVED,"[2322.216796875, 12.49680233001709, 1004.869384765625]","[1.0, 0.0, 0.0, 0.0]",41561,287522963,091b209e0d976abc92b7293fd96d6c3f4e55b6cb39748c5b5493e726a6e3b5dc,mission-location-evidence-manifest.json
56006,3223585398,-1071381898,0xC0240276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2339.97119140625, 17.604692459106445, 781.5022583007812]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84137,287523097,9340d8fc0dd2849df5da364e96e7f9ad724c5fd12f63fc8aaa648be6cc9e4644,mission-location-evidence-manifest.json
56006,3223650934,-1071316362,0xC0250276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2873.323974609375, 16.804691314697266, 2150.91552734375]","[0.4146907925605774, 0.0, 0.9099624156951904, 0.0]",84137,287523236,b23fcefbdc80bc8ab9b5545dd667b0b3ad9d13f735aee884e014f498920dfd4b,mission-location-evidence-manifest.json
56006,3223716470,-1071250826,0xC0260276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2678.400146484375, 28.404691696166992, 2389.012451171875]","[1.0, 0.0, 0.0, 0.0]",84137,287523375,dfb00541790a7725cebbb7f7c401905a1513821136b2a0443fd4ff1f29509531,mission-location-evidence-manifest.json
56006,3223782006,-1071185290,0xC0270276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1709.608154296875, 28.404691696166992, 2157.858154296875]","[0.6087595820426941, 0.0, 0.7933549880981445, 0.0]",84137,287523514,d44a53f844875bea696581b6fe24335fa55eaad7b87e07be866cc42085ee5853,mission-location-evidence-manifest.json
56006,3223847542,-1071119754,0xC0280276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[808.7158813476562, 15.804693222045898, 2272.775390625]","[-0.23344942927360535, 0.0, 0.9723689556121826, 0.0]",84137,287523653,76ef712b4bb61ad17c31d30537db51ef972152bb50bdeaf62199d457f81de014,mission-location-evidence-manifest.json
56006,3223913078,-1071054218,0xC0290276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[687.718505859375, 12.604691505432129, 1874.82568359375]","[0.6691345572471619, 0.0, -0.7431412935256958, 0.0]",84137,287523792,f20eacbc675a0fddd84981b2b3abebe6e2aa1959dc6206e2e118d47bcdad6ca3,mission-location-evidence-manifest.json
56006,3223978614,-1070988682,0xC02A0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[401.3419189453125, 17.204692840576172, 750.0911254882812]","[1.0, 0.0, 0.0, 0.0]",84137,287523931,f5926abfcc39004da8f9b761347faeb45c5789b9cb7c5a6e7da21f3e18b3ce01,mission-location-evidence-manifest.json
56006,3224044150,-1070923146,0xC02B0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[782.39453125, 15.004693031311035, 845.0955810546875]","[0.9781475067138672, 0.0, 0.2079121619462967, 0.0]",84137,287524070,4c8bd12d5642e1d4eb7c23238ad2b1c6cb0e1f6493e14448583ae2b6b138c484,mission-location-evidence-manifest.json
56006,3224109686,-1070857610,0xC02C0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1838.02783203125, 18.404691696166992, 1175.3348388671875]","[1.0, 0.0, 0.0, 0.0]",84137,287524209,d52514dcc532263d95c80b3dd360b658c2ec83df03f6413b533207d0f624c4e1,mission-location-evidence-manifest.json
56006,3224175222,-1070792074,0xC02D0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1084.0931396484375, 16.804691314697266, 2531.849365234375]","[0.9636322259902954, 0.0, -0.2672320306301117, 0.0]",84137,287524348,e07630704c8376137454c54d0aa791b3e3aa44d400bae77472405094235d4ecc,mission-location-evidence-manifest.json
56006,3224240758,-1070726538,0xC02E0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2347.454833984375, 17.552581787109375, 774.1201171875]","[0.6427915096282959, 0.0, -0.7660413384437561, 0.0]",84137,287524487,975f4c0d7a97e7682c99807e0a73a284b6ad97e203a46497f9952015e731efff,mission-location-evidence-manifest.json
56006,3224306294,-1070661002,0xC02F0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2881.577880859375, 16.752580642700195, 2155.6953125]","[0.06104505807161331, 0.0, 0.9981350302696228, 0.0]",84137,287524626,2f6ef7deaba812515cb88a59a166c3527a212dfdd37949b2f7a6879a9671ea23,mission-location-evidence-manifest.json
56006,3224371830,-1070595466,0xC0300276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[791.3026123046875, 15.752582550048828, 2269.38525390625]","[0.7009079456329346, 0.0, 0.7132517695426941, 0.0]",84137,287524765,578fa7e101df5d6fcd8b0d68feaef80c8017f998c8ad4e0d6d2bbe98723ee473,mission-location-evidence-manifest.json
56006,3224437366,-1070529930,0xC0310276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[687.8099975585938, 12.552580833435059, 1890.986083984375]","[0.61566561460495, 0.0, -0.7880074977874756, 0.0]",84137,287524904,38bde724d5a1bc007970f33960bc7cb6d11d3fb554283f8d8409f0b938c2ffd3,mission-location-evidence-manifest.json
56006,3224502902,-1070464394,0xC0320276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[786.7153930664062, 14.952581405639648, 866.5317993164062]","[0.04361576586961746, 0.0, 0.9990484714508057, 0.0]",84137,287525043,f4dfb4e1d11b2e677f029e713b4e069859c04c980b3f3961a7d6215e10648ab2,mission-location-evidence-manifest.json
56006,3224568438,-1070398858,0xC0330276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1847.0123291015625, 18.352581024169922, 1185.7196044921875]","[0.8090203404426575, 0.0, -0.5877806544303894, 0.0]",84137,287525182,e562288284dfad6aaa4921838a00925b7b702282e42f8b17525e3ba1a5d215d7,mission-location-evidence-manifest.json
56006,3224633974,-1070333322,0xC0340276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2329.636962890625, 17.783784866333008, 775.459716796875]","[0.2923688292503357, 0.0, 0.956305742263794, 0.0]",84137,287525321,8677dddb5a71cca840d6ebd34ed85ce6f850fb92654a12dcea14280cf643f8ef,mission-location-evidence-manifest.json
56006,3224699510,-1070267786,0xC0350276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2889.26220703125, 16.983783721923828, 2151.85986328125]","[0.559197187423706, 0.0, -0.829034686088562, 0.0]",84137,287525460,bf15ead2381d608ae9ab7a9da0930bb2e20ee508d0ccab499bde72e2665c92f8,mission-location-evidence-manifest.json
56006,3224765046,-1070202250,0xC0360276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[796.6517944335938, 15.983784675598145, 2278.42041015625]","[0.1391698122024536, 0.0, 0.9902685284614563, 0.0]",84137,287525599,372b838a3f30f7e637d6a3cd311c30ad98105be029114b455b6f173dd52d6d4d,mission-location-evidence-manifest.json
56006,3224830582,-1070136714,0xC0370276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[389.802734375, 17.383785247802734, 754.8480224609375]","[0.8480473756790161, 0.0, 0.5299203991889954, 0.0]",84137,287525738,565a4594230284b64eeae84d24afbe9473abec08076a7ad202c69714f218e242,mission-location-evidence-manifest.json
56006,3224896118,-1070071178,0xC0380276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[777.0115966796875, 15.183784484863281, 854.504150390625]","[0.7489545941352844, 0.0, 0.6626213192939758, 0.0]",84137,287525877,5977567d4a9f162f384047ae4016fc0336a8b42ac1ce36d20ab376afdcda51cf,mission-location-evidence-manifest.json
56006,3224961654,-1070005642,0xC0390276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1828.9202880859375, 18.583784103393555, 1188.519775390625]","[0.551935076713562, 0.0, 0.8338871002197266, 0.0]",84137,287526016,d7141e420d446b1415729c65a19c3fb383a7b39135d34516ac34f2ca1c7bf24c,mission-location-evidence-manifest.json
56006,3225027190,-1069940106,0xC03A0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1070.8809814453125, 16.983783721923828, 2536.381103515625]","[0.8290367722511292, 0.0, 0.5591940879821777, 0.0]",84137,287526155,df7fe70bf13e5ea7f44c20d7b9d24b641baaefd8dd236a2045293bbfbb141967,mission-location-evidence-manifest.json
56006,3225092726,-1069874570,0xC03B0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2342.171142578125, 17.7027587890625, 763.5789794921875]","[0.906310498714447, 0.0, -0.4226124882698059, 0.0]",84137,287526294,48b70f8bfbdfe2d560571d558132276351d776b8d891fab201fb3ca7c47cb5c5,mission-location-evidence-manifest.json
56006,3225158262,-1069809034,0xC03C0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1717.68896484375, 28.50275993347168, 2165.64208984375]","[-0.008730226196348667, 0.0, 0.9999619126319885, 0.0]",84137,287526433,0fe39969bf22f185d5f98f88cd5087baf11997828f059cfc58a70b11108aa459,mission-location-evidence-manifest.json
56006,3225223798,-1069743498,0xC03D0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[798.0648193359375, 15.902758598327637, 2260.415283203125]","[1.0, 0.0, 0.0, 0.0]",84137,287526572,afb95749e8fe314f28bb6797c1087a9c58821c21e3bd9298317e0c286596b60e,mission-location-evidence-manifest.json
56006,3225289334,-1069677962,0xC03E0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[666.9546508789062, 12.702757835388184, 1888.085693359375]","[0.49242138862609863, 0.0, 0.8703569173812866, 0.0]",84137,287526711,b5ca8d5ad6511002aea89dfd46975d58545002c24e95451fcf3866ac4f03ce24,mission-location-evidence-manifest.json
56006,3225354870,-1069612426,0xC03F0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[3128.71875, 33.30275344848633, 2601.184814453125]","[0.8910093903541565, 0.0, -0.4539848864078522, 0.0]",84137,287526850,af42d07eb8126798189da3740a182a53c03d71b55ac4fcc0262b5b5997028d75,mission-location-evidence-manifest.json
56006,3225420406,-1069546890,0xC0400276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2650.60791015625, 18.81859588623047, 1073.0650634765625]","[0.4999978840351105, 0.0, 0.8660266399383545, 0.0]",84137,287526989,90bc7f2ca959055f463ca742ed469d7a4de4082daf0b567e2d3ed072dd2bfdc4,mission-location-evidence-manifest.json
56006,3225485942,-1069481354,0xC0410276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1725.1988525390625, 28.418596267700195, 2158.845703125]","[-0.36650550365448, 0.0, 0.9304158687591553, 0.0]",84137,287527128,f1f218239b8291a149ece4dcdc5942a0e42df77d45d02f07581ccb1636bf4024,mission-location-evidence-manifest.json
56006,3225551478,-1069415818,0xC0420276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[397.93023681640625, 17.218597412109375, 766.99560546875]","[0.1822323501110077, 0.0, 0.9832555055618286, 0.0]",84137,287527267,450604f07e9f167d4baabe7aee1875ae12d02d9291aed765760de4ae833db49e,mission-location-evidence-manifest.json
56006,3225617014,-1069350282,0xC0430276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[794.159912109375, 15.018595695495605, 848.7954711914062]","[0.9366744160652161, 0.0, -0.35020145773887634, 0.0]",84137,287527406,e4a5fea4c5eb652e09986e60929a453110ad181542e6f436210d48489b89d4cf,mission-location-evidence-manifest.json
56006,3225682550,-1069284746,0xC0440276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[3126.492919921875, 33.21859359741211, 2615.6025390625]","[-0.17365218698978424, 0.0, 0.9848070740699768, 0.0]",84137,287527545,50123bca106c79bfdf514c2748620707c42c2092cc455b11d2d6871bb35185b9,mission-location-evidence-manifest.json
56006,3225748086,-1069219210,0xC0450276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1081.23779296875, 16.81859588623047, 2554.412353515625]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84137,287527684,995ffa073e79112f7025f62a1a7ddc3b1f72686345798cfea0cb31b4334bb177,mission-location-evidence-manifest.json
56006,3225813622,-1069153674,0xC0460276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2661.345947265625, 18.84927749633789, 1081.9534912109375]","[0.008722865954041481, 0.0, 0.9999619722366333, 0.0]",84137,287527823,8985ef343e667a5fd651985af675e6941468d6e0f8b9bdacafdba0b678f17676,mission-location-evidence-manifest.json
56006,3225879158,-1069088138,0xC0470276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2679.089111328125, 28.449277877807617, 2404.9638671875]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84137,287527962,a35954ad0242bf34613d9edafaf50d93b8456086eaf68e8be9929ec2871eca4b,mission-location-evidence-manifest.json
56006,3225944694,-1069022602,0xC0480276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[668.8787841796875, 12.649276733398438, 1876.0321044921875]","[0.5075361728668213, 0.0, 0.8616305589675903, 0.0]",84137,287528101,e5c942987d2009ab66fb08b69a1dc9d4ed0582468939594cdcb32dff7582f5b4,mission-location-evidence-manifest.json
56006,3226010230,-1068957066,0xC0490276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[410.1852722167969, 17.249279022216797, 760.6171264648438]","[0.6494520306587219, 0.0, -0.7604025602340698, 0.0]",84137,287528240,a227ca83c578e97fe625261ce24c8b86225c1511ad33e4fe9ca62e78430b212c,mission-location-evidence-manifest.json
56006,3226075766,-1068891530,0xC04A0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[3113.649169921875, 33.24927520751953, 2607.0478515625]","[0.8386698365211487, 0.0, 0.544640302658081, 0.0]",84137,287528379,61dfb999fc30a359d3bbec2e7e1fa13895bdae9e5fbb8e4030918893372fc181,mission-location-evidence-manifest.json
56006,3226141302,-1068825994,0xC04B0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[2665.01025390625, 28.566648483276367, 2392.4501953125]","[0.7313525080680847, 0.0, 0.681999683380127, 0.0]",84137,287528518,fd03113b09d6bd3387cb96b14614b969d4150fdbb744861067446ea0cdcdb8fb,mission-location-evidence-manifest.json
56006,3226206838,-1068760458,0xC04C0276,630,a woodshack,,STAT_0xBD_UNRESOLVED,"[1094.16162109375, 16.960552215576172, 2549.126953125]","[0.6820023059844971, 0.0, -0.7313500642776489, 0.0]",84137,287528657,12e593a6e065cf2c93a287bb0b8da7dce4386458a731f2edc198b3ead650113e,mission-location-evidence-manifest.json
56006,3226272374,-1068694922,0xC04D0276,630,a dungeon entrance,,STAT_0xBD_UNRESOLVED,"[1935.6943359375, 47.91996383666992, 2433.477783203125]","[0.10452510416507721, 0.0, 0.9945222735404968, 0.0]",84131,287528796,2e43f145ad5842c31053f9e1aaca094a5c5383396de7102bd800ac5631d7aeba,mission-location-evidence-manifest.json
56006,3221291643,-1073675653,0xC001027B,635,Lavarockdig,,STAT_0xBD_UNRESOLVED,"[1596.1307373046875, 39.117008209228516, 1700.7852783203125]","[0.6755878925323486, 0.002589646028354764, 0.737238883972168, -0.007313086651265621]",41561,287551759,fbf8eb3b666b16e1be7dc5dc9fa5cf745757b4f1f19f11d63a552b09cc11c7b4,mission-location-evidence-manifest.json
56006,3221357179,-1073610117,0xC002027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1843.8382568359375, 41.3265266418457, 399.0780944824219]","[0.8585114479064941, -0.1163586676120758, 0.49935218691825867, -0.008132326416671276]",41561,287541342,97dce786347df52fadddf8b0ea26476f2c1021cc0abae71ab408c953762e69c5,mission-location-evidence-manifest.json
56006,3221422715,-1073544581,0xC003027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1783.5294189453125, 31.226652145385742, 663.5222778320312]","[0.951202392578125, 0.15932753682136536, -0.2588711380958557, 0.05305243283510208]",41561,287541537,f55f18930106790fc36216d925f17ca42d42e44f64936c0e3515c999775cdd36,mission-location-evidence-manifest.json
56006,3221488251,-1073479045,0xC004027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1936.931884765625, 29.49385643005371, 765.9204711914062]","[0.8265748620033264, 0.22109095752239227, 0.5161363482475281, -0.03867926448583603]",41561,287541732,2845b1a2dd51af8a8fc81734d2839c19712ac7425e2a1307334169fda55577a0,mission-location-evidence-manifest.json
56006,3221553787,-1073413509,0xC005027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1802.998291015625, 35.98576736450195, 750.1687622070312]","[-0.43124920129776, -0.004863997921347618, 0.8956277966499329, -0.10886462777853012]",41561,287541927,c4088298892d58d459ededd4079b8ecd8a5605e6b200358cbdbd8ed9cdd70e4c,mission-location-evidence-manifest.json
56006,3221619323,-1073347973,0xC006027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1842.25, 33.437347412109375, 2373.306884765625]","[0.8869125843048096, -0.019508792087435722, 0.4615250825881958, -0.00031895851134322584]",41561,287547293,8ad045152ae06f7cf8b12fff943141ce86fdfcbfb778841e57cbecec86750019,mission-location-evidence-manifest.json
56006,3221684859,-1073282437,0xC007027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[692.5640258789062, 11.717833518981934, 397.4214782714844]","[0.8860065340995789, -0.06278084963560104, 0.45865145325660706, 0.026264982298016548]",41561,287547488,9863039f02d2670ec7411f20dc9c6b6dd419b8b88bbe449a1076dec620dcd29e,mission-location-evidence-manifest.json
56006,3221750395,-1073216901,0xC008027B,635,Obsidianhall,,STAT_0xBD_UNRESOLVED,"[1117.8887939453125, 41.508426666259766, 2010.0145263671875]","[0.7479807138442993, -0.010058555752038956, 0.6625730395317078, 0.03769154101610184]",41561,287546503,12a77b13c5bbad92fc800199349a4e787377dcf215fa3a8d2ef38f670699b4b0,mission-location-evidence-manifest.json
56006,3221815931,-1073151365,0xC009027B,635,Mutant Cave,,STAT_0xBD_UNRESOLVED,"[619.721435546875, 21.99215316772461, 2797.4951171875]","[1.0, 0.0, 0.0, 0.0]",41561,287545047,e74278fb50b333b882eab0c8b06a3ca68cc935edcfa55abc9a75a9821bf84046,mission-location-evidence-manifest.json
56006,3221881467,-1073085829,0xC00A027B,635,Omnitek Bunker,,STAT_0xBD_UNRESOLVED,"[515.3831787109375, 8.687267303466797, 1506.200439453125]","[0.5225027203559875, 0.0, -0.8526377081871033, 0.0]",84130,287547159,689936790faea1004dea153ae0eb18e5f437c8ed08c703b56b67697150f3e551,mission-location-evidence-manifest.json
56006,3221947003,-1073020293,0xC00B027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1030.1279296875, 10.755197525024414, 583.1280517578125]","[-0.43548697233200073, -0.06861333549022675, 0.8847373723983765, -0.15127238631248474]",41561,287547683,2940f7b82e9f57be4410e2e4aa4f553dfdc987bc2bbd4415593f836169f6e6c4,mission-location-evidence-manifest.json
56006,3222012539,-1072954757,0xC00C027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1801.063720703125, 41.435150146484375, 875.0518188476562]","[0.9992057681083679, 0.017745450139045715, 0.03474656119942665, -0.00810344610363245]",41561,287542122,b87073fcb0f022bfcec86d8f2644b90bed321525597569d9cf6d57b638f5859d,mission-location-evidence-manifest.json
56006,3222078075,-1072889221,0xC00D027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1718.49560546875, 41.53784942626953, 837.569091796875]","[-0.43124920129776, -0.004863997921347618, 0.8956277966499329, -0.10886462777853012]",41561,287542317,28f086757ac2d568eee2fc179a4ddab4198d50337fca4f2cc9e8e8e43e7796bb,mission-location-evidence-manifest.json
56006,3222143611,-1072823685,0xC00E027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[2001.078857421875, 28.063018798828125, 958.0087890625]","[0.9923626780509949, 0.1025051400065422, 0.055666204541921616, 0.040128689259290695]",41561,287542512,d90287273b2652d6c1f768ba26f691c37a8d0e9d6105e3ba0afe695fca3dffbb,mission-location-evidence-manifest.json
56006,3222209147,-1072758149,0xC00F027B,635,Mutant Cave,,STAT_0xBD_UNRESOLVED,"[1111.7310791015625, 47.58152770996094, 2093.469970703125]","[0.9122934341430664, 0.021284034475684166, 0.4061802625656128, -0.04780460149049759]",41561,287545783,2180b374b3885f32bef0f2a70d07a25ee9fcf611466febff5ecc990506f15b20,mission-location-evidence-manifest.json
56006,3222274683,-1072692613,0xC010027B,635,Mutant Cave,,STAT_0xBD_UNRESOLVED,"[1097.343505859375, 50.09721374511719, 2101.1611328125]","[0.7604048252105713, 0.0, 0.6494495272636414, 0.0]",41561,287545231,98c268745696ab5adcc88175c1e7d5b891ea4a8203762d023fd7506f4e051683,mission-location-evidence-manifest.json
56006,3222340219,-1072627077,0xC011027B,635,Mutant Cave,,STAT_0xBD_UNRESOLVED,"[1114.70361328125, 51.89690017700195, 1647.8392333984375]","[0.8746191263198853, 0.0, 0.48481062054634094, 0.0]",41561,287545415,833b82b00363fa3de8acc77547237482c2ff7dc85324b4fe1b664e73ce23c422,mission-location-evidence-manifest.json
56006,3222405755,-1072561541,0xC012027B,635,Mutant Cave,,STAT_0xBD_UNRESOLVED,"[1086.549072265625, 50.846500396728516, 1736.9053955078125]","[0.8701143860816956, 0.010892732068896294, 0.49246349930763245, 0.01618773490190506]",41561,287545599,c9b0f4224d24886c9a3b4779afab90a96cd6fc34b11e665d4a3adb480976a1dd,mission-location-evidence-manifest.json
56006,3222471291,-1072496005,0xC013027B,635,Mutant Cave,,STAT_0xBD_UNRESOLVED,"[1132.91748046875, 41.14191436767578, 1900.8985595703125]","[0.8614973425865173, 0.01503752637654543, 0.5074620842933655, 0.008857805281877518]",41561,287546319,989ad39a0f1754c288ab54b60a254d3803a182becdd51c04d981824ed36b5b13,mission-location-evidence-manifest.json
56006,3222602363,-1072364933,0xC015027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1883.4981689453125, 43.634422302246094, 710.669677734375]","[-0.43124920129776, -0.004863997921347618, 0.8956277966499329, -0.10886462777853012]",41561,287542707,9de6c5792910b2de58fd4b32a42f5884d557b63519b9492dce16d4a5f0cd79e3,mission-location-evidence-manifest.json
56006,3222667899,-1072299397,0xC016027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1424.1483154296875, 39.76547622680664, 392.7666320800781]","[0.891974687576294, 0.16244404017925262, 0.42155811190605164, -0.016787689179182053]",41561,287542902,d7276f299d6a3dc0debb5172377fd34e88cb0d66db2d6064443c79c47391cd4b,mission-location-evidence-manifest.json
56006,3222733435,-1072233861,0xC017027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1582.4940185546875, 33.376625061035156, 488.2129211425781]","[0.992159366607666, 0.10270851105451584, 0.06342994421720505, 0.032364774495363235]",41561,287543097,d89a8e1be04385e3b8edd82706cb6d3806b01d65832db33f92b2a980786a32e6,mission-location-evidence-manifest.json
56006,3222798971,-1072168325,0xC018027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1677.11572265625, 34.90294647216797, 476.19525146484375]","[0.9292055368423462, 0.10996229201555252, 0.3527888357639313, 0.005041325930505991]",41561,287543292,727cb18000d02d6d22b573de22ac4165693ceacc1bef0f23d4a750310ecfe983,mission-location-evidence-manifest.json
56006,3222864507,-1072102789,0xC019027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1987.0521240234375, 39.93803024291992, 476.6214904785156]","[0.6344884037971497, 0.09718307107686996, 0.7653949856758118, -0.04637278616428375]",41561,287543487,20eb1bb39a0cc306fb7f84cd29bcfb9b56a3793db31c6c5d04c8e0617123b7e9,mission-location-evidence-manifest.json
56006,3222930043,-1072037253,0xC01A027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1837.197998046875, 36.719444274902344, 567.1688842773438]","[-0.43124920129776, -0.004863997921347618, 0.8956277966499329, -0.10886462777853012]",41561,287543682,28905155092420ac4bb553f845cb5bf03d504ccd5aa3d8525818143834119aa2,mission-location-evidence-manifest.json
56006,3222995579,-1071971717,0xC01B027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[2080.083251953125, 27.05280303955078, 712.87890625]","[0.6360821723937988, 0.04056062549352646, 0.7637289762496948, 0.10233499109745026]",41561,287543877,e3b3316918b3710b1728662969443b567962ac9c800f9acb3edd8167a1f8da8f,mission-location-evidence-manifest.json
56006,3223061115,-1071906181,0xC01C027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[2038.803466796875, 34.2432746887207, 980.4087524414062]","[0.6352062225341797, 0.0332898311316967, 0.7705673575401306, 0.04038381576538086]",41561,287544072,1acbc9d70e697e8c6c36903bd9dadb372f1a6d40996c928cc51bcf1846b27efd,mission-location-evidence-manifest.json
56006,3223126651,-1071840645,0xC01D027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1974.4796142578125, 37.860172271728516, 940.6196899414062]","[0.6296107769012451, 0.09528613090515137, 0.7702580690383911, 0.03483394533395767]",41561,287544267,26cfddef5dc322a6356808aeec2375efad5befbf67e5006b219aec041bda387a,mission-location-evidence-manifest.json
56006,3223192187,-1071775109,0xC01E027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1646.0384521484375, 27.953371047973633, 709.342529296875]","[0.6428303122520447, -0.05021321401000023, 0.7643192410469055, 0.007994821295142174]",41561,287544462,b15754ac1a972e0215a97ce8c5306d64ddf5803c3cda6257d4ea55701ba2a15c,mission-location-evidence-manifest.json
56006,3223257723,-1071709573,0xC01F027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1584.2738037109375, 24.88717269897461, 954.8234252929688]","[0.6414758563041687, -0.009909475222229958, 0.7659029364585876, 0.042465873062610626]",41561,287544657,911c3f35d2c222131eef088c8e413e7daae5af3aa73da021901ff13721029859,mission-location-evidence-manifest.json
56006,3223323259,-1071644037,0xC020027B,635,Trinity Face Cave,,STAT_0xBD_UNRESOLVED,"[1350.8741455078125, 44.57074737548828, 363.77362060546875]","[-0.18278667330741882, 0.03049132600426674, 0.9824561476707458, -0.020962344482541084]",41561,287544852,c88de8adea59abdc0531ec3f5b2bf368fe7984faf508260b76f7426b2dff9e25,mission-location-evidence-manifest.json
56006,3223388795,-1071578501,0xC021027B,635,Mineralgrave,,STAT_0xBD_UNRESOLVED,"[1630.73046875, 11.901226997375488, 2127.087158203125]","[0.8788131475448608, 0.0, 0.477166086435318, 0.0]",84130,287546765,4be28b28b9cfd87c7469cdddc856c9b3b62ca3e0801a88e25f15bdacc66cac5b,mission-location-evidence-manifest.json
56006,3223454331,-1071512965,0xC022027B,635,Grimeyvault,,STAT_0xBD_UNRESOLVED,"[1586.8890380859375, 11.501224517822266, 2130.274658203125]","[0.9455206990242004, 0.0, -0.3255619704723358, 0.0]",84130,287546897,f8e90e9e43e75f76d3153a4f0d32af64dbedbed9a204ce48ed45d482aca9dfd3,mission-location-evidence-manifest.json
56006,3223519867,-1071447429,0xC023027B,635,Minerallair,,STAT_0xBD_UNRESOLVED,"[1607.5311279296875, 12.801226615905762, 2110.652587890625]","[0.9999619722366333, 0.0, -0.008719246834516525, 0.0]",84130,287547028,5ea0edae96f88baf3b6a6064463c0d5d5bae4c5a5bff341e2b6469310bf53d4b,mission-location-evidence-manifest.json
56006,3223585403,-1071381893,0xC024027B,635,Shallowgrave,,STAT_0xBD_UNRESOLVED,"[1370.519287109375, 30.354843139648438, 2618.6142578125]","[0.9523810148239136, 0.04896662384271622, -0.2983625531196594, 0.03940360248088837]",84130,287547878,c81e249bd988e6d72a643e80b9b3a005a11200997a4a79a2f4e4ef4e35c54315,mission-location-evidence-manifest.json
