"Program","EntryPoint","Name","Namespace","Signature","Status","BestArea","HasExactNameHit","AliasList","HitCountSampled","HitPaths","HitSamples"
"Interfaces.dll","100085de","N3Msg_GetLastName","N3InterfaceModule_t","char * __thiscall N3Msg_GetLastName(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetLastName; GetLastName; GetLastNameMessage; GetLastNameMessageHandler","0","",""
"Interfaces.dll","10009880","N3Msg_GetLastPerkResetTime","N3InterfaceModule_t","int __thiscall N3Msg_GetLastPerkResetTime(void)","Missing","Missing","False","N3Msg_GetLastPerkResetTime; GetLastPerkResetTime; GetLastPerkResetTimeMessage; GetLastPerkResetTimeMessageHandler","0","",""
"Interfaces.dll","10009041","N3Msg_GetLastSpeedMode","N3InterfaceModule_t","Mode_e __thiscall N3Msg_GetLastSpeedMode(void)","Missing","Missing","False","N3Msg_GetLastSpeedMode; GetLastSpeedMode; GetLastSpeedModeMessage; GetLastSpeedModeMessageHandler","0","",""
"Interfaces.dll","1000a9c0","N3Msg_GetLCDistrictInfo","N3InterfaceModule_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetLCDistrictInfo(int * param_1, int * param_2)","Missing","Missing","False","N3Msg_GetLCDistrictInfo; GetLCDistrictInfo; GetLCDistrictInfoMessage; GetLCDistrictInfoMessageHandler","0","",""
"Interfaces.dll","10008c86","N3Msg_GetLocationString","N3InterfaceModule_t","char * __thiscall N3Msg_GetLocationString(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetLocationString; GetLocationString; GetLocationStringMessage; GetLocationStringMessageHandler","0","",""
"Interfaces.dll","1000880c","N3Msg_GetMapCharacters","N3InterfaceModule_t","bool __thiscall N3Msg_GetMapCharacters(int param_1, list<MapCharacterEntry_t,std::allocator<MapCharacterEntry_t>_> * param_2, int * param_3)","Missing","Missing","False","N3Msg_GetMapCharacters; GetMapCharacters; GetMapCharactersMessage; GetMapCharactersMessageHandler","0","",""
"Interfaces.dll","100092ec","N3Msg_GetMapString","N3InterfaceModule_t","bool __thiscall N3Msg_GetMapString(basic_string<char,std::char_traits<char>,std::allocator<char>_> * param_1)","Missing","Missing","False","N3Msg_GetMapString; GetMapString; GetMapStringMessage; GetMapStringMessageHandler","0","",""
"Interfaces.dll","10008794","N3Msg_GetMeshHeight","N3InterfaceModule_t","float __thiscall N3Msg_GetMeshHeight(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetMeshHeight; GetMeshHeight; GetMeshHeightMessage; GetMeshHeightMessageHandler","0","",""
"Interfaces.dll","10008342","N3Msg_GetMissionSelectionList","N3InterfaceModule_t","vector<MissionData_t,std::allocator<MissionData_t>_> * __thiscall N3Msg_GetMissionSelectionList(void)","Missing","Missing","False","N3Msg_GetMissionSelectionList; GetMissionSelectionList; GetMissionSelectionListMessage; GetMissionSelectionListMessageHandler","0","",""
"Interfaces.dll","1000a915","N3Msg_GetModifierString","N3InterfaceModule_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetModifierString(Identity_t * param_1, int param_2, Identity_t * param_3, bool param_4)","Missing","Missing","False","N3Msg_GetModifierString; GetModifierString; GetModifierStringMessage; GetModifierStringMessageHandler","0","",""
"Interfaces.dll","1000957a","N3Msg_GetMovementMode","N3InterfaceModule_t","int __thiscall N3Msg_GetMovementMode(void)","Missing","Missing","False","N3Msg_GetMovementMode; GetMovementMode; GetMovementModeMessage; GetMovementModeMessageHandler","0","",""
"Interfaces.dll","10008714","N3Msg_GetNanoCostModifier","N3InterfaceModule_t","int __thiscall N3Msg_GetNanoCostModifier(void)","Missing","Missing","False","N3Msg_GetNanoCostModifier; GetNanoCostModifier; GetNanoCostModifierMessage; GetNanoCostModifierMessageHandler","0","",""
"Interfaces.dll","10008d30","N3Msg_GetNanoSpellList","N3InterfaceModule_t","list<int,std::allocator<int>_> * __thiscall N3Msg_GetNanoSpellList(void)","Missing","Missing","False","N3Msg_GetNanoSpellList; GetNanoSpellList; GetNanoSpellListMessage; GetNanoSpellListMessageHandler","0","",""
"Interfaces.dll","10008bb2","N3Msg_GetNanoTemplateInfoList","N3InterfaceModule_t","list<NanoTemplateInfo_c,std::allocator<NanoTemplateInfo_c>_> * __thiscall N3Msg_GetNanoTemplateInfoList(void)","Missing","Missing","False","N3Msg_GetNanoTemplateInfoList; GetNanoTemplateInfoList; GetNanoTemplateInfoListMessage; GetNanoTemplateInfoListMessageHandler","0","",""
"Interfaces.dll","10008bbe","N3Msg_GetNanoTemplateInfoList","N3InterfaceModule_t","list<NanoTemplateInfo_c,std::allocator<NanoTemplateInfo_c>_> * __thiscall N3Msg_GetNanoTemplateInfoList(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetNanoTemplateInfoList; GetNanoTemplateInfoList; GetNanoTemplateInfoListMessage; GetNanoTemplateInfoListMessageHandler","0","",""
"Interfaces.dll","10009abd","N3Msg_GetNextTarget","N3InterfaceModule_t","Identity_t __thiscall N3Msg_GetNextTarget(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetNextTarget; GetNextTarget; GetNextTargetMessage; GetNextTargetMessageHandler","0","",""
"Interfaces.dll","1000986d","N3Msg_GetNumberOfAvailableAlienPerks","N3InterfaceModule_t","int __thiscall N3Msg_GetNumberOfAvailableAlienPerks(void)","Missing","Missing","False","N3Msg_GetNumberOfAvailableAlienPerks; GetNumberOfAvailableAlienPerks; GetNumberOfAvailableAlienPerksMessage; GetNumberOfAvailableAlienPerksMessageHandler","0","",""
"Interfaces.dll","10009847","N3Msg_GetNumberOfAvailablePerks","N3InterfaceModule_t","int __thiscall N3Msg_GetNumberOfAvailablePerks(void)","Missing","Missing","False","N3Msg_GetNumberOfAvailablePerks; GetNumberOfAvailablePerks; GetNumberOfAvailablePerksMessage; GetNumberOfAvailablePerksMessageHandler","0","",""
"Interfaces.dll","10009334","N3Msg_GetNumberOfFreeInventorySlots","N3InterfaceModule_t","int __thiscall N3Msg_GetNumberOfFreeInventorySlots(void)","Missing","Missing","False","N3Msg_GetNumberOfFreeInventorySlots; GetNumberOfFreeInventorySlots; GetNumberOfFreeInventorySlotsMessage; GetNumberOfFreeInventorySlotsMessageHandler","0","",""
"Interfaces.dll","1000985a","N3Msg_GetNumberOfUsedAlienPerks","N3InterfaceModule_t","int __thiscall N3Msg_GetNumberOfUsedAlienPerks(void)","Missing","Missing","False","N3Msg_GetNumberOfUsedAlienPerks; GetNumberOfUsedAlienPerks; GetNumberOfUsedAlienPerksMessage; GetNumberOfUsedAlienPerksMessageHandler","0","",""
"Interfaces.dll","10009834","N3Msg_GetNumberOfUsedPerks","N3InterfaceModule_t","int __thiscall N3Msg_GetNumberOfUsedPerks(void)","Missing","Missing","False","N3Msg_GetNumberOfUsedPerks; GetNumberOfUsedPerks; GetNumberOfUsedPerksMessage; GetNumberOfUsedPerksMessageHandler","0","",""
"Interfaces.dll","100091f6","N3Msg_GetOverEquipLevel","N3InterfaceModule_t","int __thiscall N3Msg_GetOverEquipLevel(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetOverEquipLevel; GetOverEquipLevel; GetOverEquipLevelMessage; GetOverEquipLevelMessageHandler","0","",""
"Interfaces.dll","1000aa0a","N3Msg_GetPerkDescription","N3InterfaceModule_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetPerkDescription(uint param_1)","Missing","Missing","False","N3Msg_GetPerkDescription; GetPerkDescription; GetPerkDescriptionMessage; GetPerkDescriptionMessageHandler","0","",""
"Interfaces.dll","10009893","N3Msg_GetPerkItemStat","N3InterfaceModule_t","int __thiscall N3Msg_GetPerkItemStat(uint param_1, Stat_e param_2)","Missing","Missing","False","N3Msg_GetPerkItemStat; GetPerkItemStat; GetPerkItemStatMessage; GetPerkItemStatMessageHandler","0","",""
"Interfaces.dll","100080cc","N3Msg_GetPerkLine","N3InterfaceModule_t","void __thiscall N3Msg_GetPerkLine(vector<unsigned_int,std::allocator<unsigned_int>_> * param_1, uint param_2)","Missing","Missing","False","N3Msg_GetPerkLine; GetPerkLine; GetPerkLineMessage; GetPerkLineMessageHandler","0","",""
"Interfaces.dll","1000a93f","N3Msg_GetPerkName","N3InterfaceModule_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetPerkName(uint param_1, bool param_2)","Missing","Missing","False","N3Msg_GetPerkName; GetPerkName; GetPerkNameMessage; GetPerkNameMessageHandler","0","",""
"Interfaces.dll","1000803f","N3Msg_GetPerkProgress","N3InterfaceModule_t","float __thiscall N3Msg_GetPerkProgress(uint param_1)","Missing","Missing","False","N3Msg_GetPerkProgress; GetPerkProgress; GetPerkProgressMessage; GetPerkProgressMessageHandler","0","",""
"Interfaces.dll","100088bf","N3Msg_GetPFName","N3InterfaceModule_t","char * __thiscall N3Msg_GetPFName(void)","Missing","Missing","False","N3Msg_GetPFName; GetPFName; GetPFNameMessage; GetPFNameMessageHandler","0","",""
"Interfaces.dll","100088d2","N3Msg_GetPFName","N3InterfaceModule_t","char * __thiscall N3Msg_GetPFName(uint param_1)","Missing","Missing","False","N3Msg_GetPFName; GetPFName; GetPFNameMessage; GetPFNameMessageHandler","0","",""
"Interfaces.dll","10008dda","N3Msg_GetPlayfieldResource","N3InterfaceModule_t","uint __thiscall N3Msg_GetPlayfieldResource(void)","Missing","Missing","False","N3Msg_GetPlayfieldResource; GetPlayfieldResource; GetPlayfieldResourceMessage; GetPlayfieldResourceMessageHandler","0","",""
"Interfaces.dll","10008ded","N3Msg_GetPointLocations","N3InterfaceModule_t","void __thiscall N3Msg_GetPointLocations(void)","Missing","Missing","False","N3Msg_GetPointLocations; GetPointLocations; GetPointLocationsMessage; GetPointLocationsMessageHandler","0","",""
"Interfaces.dll","10009136","N3Msg_GetPosAndPF","N3InterfaceModule_t","bool __thiscall N3Msg_GetPosAndPF(Vector3_t * param_1, int * param_2, int * param_3, Identity_t * param_4, basic_string<char,std::char_traits<char>,std::allocator<char>_> * param_5)","Missing","Missing","False","N3Msg_GetPosAndPF; GetPosAndPF; GetPosAndPFMessage; GetPosAndPFMessageHandler","0","",""
"Interfaces.dll","10008e13","N3Msg_GetPositionData","N3InterfaceModule_t","bool __thiscall N3Msg_GetPositionData(Identity_t * param_1, Identity_t * param_2, Vector3_t * param_3)","Missing","Missing","False","N3Msg_GetPositionData; GetPositionData; GetPositionDataMessage; GetPositionDataMessageHandler","0","",""
"Interfaces.dll","10009b2c","N3Msg_GetPVPRank","N3InterfaceModule_t","int __thiscall N3Msg_GetPVPRank(Identity_t * param_1, Stat_e param_2)","Missing","Missing","False","N3Msg_GetPVPRank; GetPVPRank; GetPVPRankMessage; GetPVPRankMessageHandler","0","",""
"Interfaces.dll","10009b46","N3Msg_GetPVPScoreForRank","N3InterfaceModule_t","int __thiscall N3Msg_GetPVPScoreForRank(int param_1)","Missing","Missing","False","N3Msg_GetPVPScoreForRank; GetPVPScoreForRank; GetPVPScoreForRankMessage; GetPVPScoreForRankMessageHandler","0","",""
"Interfaces.dll","100083ef","N3Msg_GetQuestActionList","N3InterfaceModule_t","list<QuestAction_t*,std::allocator<QuestAction_t*>_> * __thiscall N3Msg_GetQuestActionList(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetQuestActionList; GetQuestActionList; GetQuestActionListMessage; GetQuestActionListMessageHandler","0","",""
"Interfaces.dll","100087fc","N3Msg_GetQuestIcon","N3InterfaceModule_t","int __thiscall N3Msg_GetQuestIcon(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetQuestIcon; GetQuestIcon; GetQuestIconMessage; GetQuestIconMessageHandler","0","",""
"Interfaces.dll","1000aa8d","N3Msg_GetQuestIds","N3InterfaceModule_t","vector<Identity_t,std::allocator<Identity_t>_> __thiscall N3Msg_GetQuestIds(void)","Missing","Missing","False","N3Msg_GetQuestIds; GetQuestIds; GetQuestIdsMessage; GetQuestIdsMessageHandler","0","",""
"Interfaces.dll","10008df9","N3Msg_GetQuestWorldPos","N3InterfaceModule_t","bool __thiscall N3Msg_GetQuestWorldPos(Identity_t * param_1, Identity_t * param_2, Vector3_t * param_3, Vector3_t * param_4)","Missing","Missing","False","N3Msg_GetQuestWorldPos; GetQuestWorldPos; GetQuestWorldPosMessage; GetQuestWorldPosMessageHandler","0","",""
"Interfaces.dll","10009b60","N3Msg_GetRaidTeamIndex","N3InterfaceModule_t","int __thiscall N3Msg_GetRaidTeamIndex(void)","Missing","Missing","False","N3Msg_GetRaidTeamIndex; GetRaidTeamIndex; GetRaidTeamIndexMessage; GetRaidTeamIndexMessageHandler","0","",""
"Interfaces.dll","1000856d","N3Msg_GetRarityColor","N3InterfaceModule_t","char * __thiscall N3Msg_GetRarityColor(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetRarityColor; GetRarityColor; GetRarityColorMessage; GetRarityColorMessageHandler","0","",""
"Interfaces.dll","10009190","N3Msg_GetReferenceData","N3InterfaceModule_t","bool __thiscall N3Msg_GetReferenceData(Identity_t * param_1, Identity_t * param_2, int * param_3, Identity_t * param_4)","Missing","Missing","False","N3Msg_GetReferenceData; GetReferenceData; GetReferenceDataMessage; GetReferenceDataMessageHandler","0","",""
"Interfaces.dll","10009536","N3Msg_GetServerSynceSystemTime","N3InterfaceModule_t","bool __thiscall N3Msg_GetServerSynceSystemTime(uint * param_1)","Missing","Missing","False","N3Msg_GetServerSynceSystemTime; GetServerSynceSystemTime; GetServerSynceSystemTimeMessage; GetServerSynceSystemTimeMessageHandler","0","",""
"Interfaces.dll","10008826","N3Msg_GetShopItemStat","N3InterfaceModule_t","int __thiscall N3Msg_GetShopItemStat(Identity_t * param_1, int param_2)","Missing","Missing","False","N3Msg_GetShopItemStat; GetShopItemStat; GetShopItemStatMessage; GetShopItemStatMessageHandler","0","",""
"Interfaces.dll","100082bf","N3Msg_GetSkill","N3InterfaceModule_t","int __thiscall N3Msg_GetSkill(Stat_e param_1, int param_2)","Missing","Missing","False","N3Msg_GetSkill; GetSkill; GetSkillMessage; GetSkillMessageHandler","0","",""
"Interfaces.dll","100086f7","N3Msg_GetSkill","N3InterfaceModule_t","int __thiscall N3Msg_GetSkill(Identity_t * param_1, Stat_e param_2, int param_3, Identity_t * param_4)","Missing","Missing","False","N3Msg_GetSkill; GetSkill; GetSkillMessage; GetSkillMessageHandler","0","",""
"Interfaces.dll","1000872a","N3Msg_GetSkillCost","N3InterfaceModule_t","float __thiscall N3Msg_GetSkillCost(Stat_e param_1, int param_2)","Missing","Missing","False","N3Msg_GetSkillCost; GetSkillCost; GetSkillCostMessage; GetSkillCostMessageHandler","0","",""
"Interfaces.dll","1000873a","N3Msg_GetSkillCostLevel","N3InterfaceModule_t","int __thiscall N3Msg_GetSkillCostLevel(Stat_e param_1)","Missing","Missing","False","N3Msg_GetSkillCostLevel; GetSkillCostLevel; GetSkillCostLevelMessage; GetSkillCostLevelMessageHandler","0","",""
"Interfaces.dll","10008a41","N3Msg_GetSkillMax","N3InterfaceModule_t","int __thiscall N3Msg_GetSkillMax(Stat_e param_1)","Missing","Missing","False","N3Msg_GetSkillMax; GetSkillMax; GetSkillMaxMessage; GetSkillMaxMessageHandler","0","",""
"Interfaces.dll","10008c96","N3Msg_GetSkillToAttackString","N3InterfaceModule_t","char * __thiscall N3Msg_GetSkillToAttackString(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetSkillToAttackString; GetSkillToAttackString; GetSkillToAttackStringMessage; GetSkillToAttackStringMessageHandler","0","",""
"Interfaces.dll","10008cb3","N3Msg_GetSkillToDefendString","N3InterfaceModule_t","char * __thiscall N3Msg_GetSkillToDefendString(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetSkillToDefendString; GetSkillToDefendString; GetSkillToDefendStringMessage; GetSkillToDefendStringMessageHandler","0","",""
"Interfaces.dll","10008ce0","N3Msg_GetSkillToUseString","N3InterfaceModule_t","char * __thiscall N3Msg_GetSkillToUseString(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetSkillToUseString; GetSkillToUseString; GetSkillToUseStringMessage; GetSkillToUseStringMessageHandler","0","",""
"Interfaces.dll","10008894","N3Msg_GetSpecialActionList","N3InterfaceModule_t","list<SpecialAction_t,std::allocator<SpecialAction_t>_> * __thiscall N3Msg_GetSpecialActionList(void)","Missing","Missing","False","N3Msg_GetSpecialActionList; GetSpecialActionList; GetSpecialActionListMessage; GetSpecialActionListMessageHandler","0","",""
"Interfaces.dll","10008843","N3Msg_GetSpecialActionState","N3InterfaceModule_t","int __thiscall N3Msg_GetSpecialActionState(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetSpecialActionState; GetSpecialActionState; GetSpecialActionStateMessage; GetSpecialActionStateMessageHandler","0","",""
"Interfaces.dll","10009306","N3Msg_GetSpecializationString","N3InterfaceModule_t","bool __thiscall N3Msg_GetSpecializationString(basic_string<char,std::char_traits<char>,std::allocator<char>_> * param_1)","Missing","Missing","False","N3Msg_GetSpecializationString; GetSpecializationString; GetSpecializationStringMessage; GetSpecializationStringMessageHandler","0","",""
"Interfaces.dll","1000940a","N3Msg_GetStatNameMap","N3InterfaceModule_t","map<int,char_const*,std::less<int>,std::allocator<std::pair<int_const_,char_const*>_>_> * __thiscall N3Msg_GetStatNameMap(void)","Missing","Missing","False","N3Msg_GetStatNameMap; GetStatNameMap; GetStatNameMapMessage; GetStatNameMapMessageHandler","0","",""
"Interfaces.dll","100090d6","N3Msg_GetTargetTarget","N3InterfaceModule_t","Identity_t __thiscall N3Msg_GetTargetTarget(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetTargetTarget; GetTargetTarget; GetTargetTargetMessage; GetTargetTargetMessageHandler","0","",""
"Interfaces.dll","10009b74","N3Msg_GetTeamMemberList","N3InterfaceModule_t","vector<TeamEntry_t*,std::allocator<TeamEntry_t*>_> * __thiscall N3Msg_GetTeamMemberList(int param_1)","Missing","Missing","False","N3Msg_GetTeamMemberList; GetTeamMemberList; GetTeamMemberListMessage; GetTeamMemberListMessageHandler","0","",""
"Interfaces.dll","1000a979","N3Msg_GetTitleName","N3InterfaceModule_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetTitleName(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetTitleName; GetTitleName; GetTitleNameMessage; GetTitleNameMessageHandler","0","",""
"Interfaces.dll","10008cd0","N3Msg_GetUseByString","N3InterfaceModule_t","char * __thiscall N3Msg_GetUseByString(Identity_t * param_1, bool * param_2, Identity_t * param_3)","Missing","Missing","False","N3Msg_GetUseByString; GetUseByString; GetUseByStringMessage; GetUseByStringMessageHandler","0","",""
"Interfaces.dll","100080b4","N3Msg_GlobalResearchGoals","N3InterfaceModule_t","void __thiscall N3Msg_GlobalResearchGoals(vector<unsigned_int,std::allocator<unsigned_int>_> * param_1)","Missing","Missing","False","N3Msg_GlobalResearchGoals; GlobalResearchGoals; GlobalResearchGoalsMessage; GlobalResearchGoalsMessageHandler","0","",""
"Interfaces.dll","10009a56","N3Msg_GoToBattle","N3InterfaceModule_t","void __thiscall N3Msg_GoToBattle(Identity_t * param_1)","Missing","Missing","False","N3Msg_GoToBattle; GoToBattle; GoToBattleMessage; GoToBattleMessageHandler","0","",""
"Interfaces.dll","10009645","N3Msg_GridDestinationSelected","N3InterfaceModule_t","void __thiscall N3Msg_GridDestinationSelected(int param_1, uint param_2, Identity_t * param_3)","Missing","Missing","False","N3Msg_GridDestinationSelected; GridDestinationSelected; GridDestinationSelectedMessage; GridDestinationSelectedMessageHandler","0","",""
"Interfaces.dll","10008612","N3Msg_HasRunFlag","N3InterfaceModule_t","bool __thiscall N3Msg_HasRunFlag(Identity_t * param_1, int param_2)","Missing","Missing","False","N3Msg_HasRunFlag; HasRunFlag; HasRunFlagMessage; HasRunFlagMessageHandler","0","",""
"Interfaces.dll","10008646","N3Msg_HasVulnerableFightMode","N3InterfaceModule_t","bool __thiscall N3Msg_HasVulnerableFightMode(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_HasVulnerableFightMode; HasVulnerableFightMode; HasVulnerableFightModeMessage; HasVulnerableFightModeMessageHandler","0","",""
"Interfaces.dll","10008e6a","N3Msg_InsertSourceAnalyzerItem","N3InterfaceModule_t","void __thiscall N3Msg_InsertSourceAnalyzerItem(Identity_t * param_1)","Missing","Missing","False","N3Msg_InsertSourceAnalyzerItem; InsertSourceAnalyzerItem; InsertSourceAnalyzerItemMessage; InsertSourceAnalyzerItemMessageHandler","0","",""
"Interfaces.dll","10008e82","N3Msg_InsertTargetAnalyzerItem","N3InterfaceModule_t","void __thiscall N3Msg_InsertTargetAnalyzerItem(Identity_t * param_1)","Missing","Missing","False","N3Msg_InsertTargetAnalyzerItem; InsertTargetAnalyzerItem; InsertTargetAnalyzerItemMessage; InsertTargetAnalyzerItemMessageHandler","0","",""
"Interfaces.dll","100097b2","N3Msg_IsAlienPerk","N3InterfaceModule_t","bool __thiscall N3Msg_IsAlienPerk(uint param_1)","Missing","Missing","False","N3Msg_IsAlienPerk; IsAlienPerk; IsAlienPerkMessage; IsAlienPerkMessageHandler","0","",""
"Interfaces.dll","10009a7f","N3Msg_IsBattleStation","N3InterfaceModule_t","bool __thiscall N3Msg_IsBattleStation(void)","Missing","Missing","False","N3Msg_IsBattleStation; IsBattleStation; IsBattleStationMessage; IsBattleStationMessageHandler","0","",""
"Interfaces.dll","10009db1","N3Msg_IsCharacterInMech","N3InterfaceModule_t","bool __thiscall N3Msg_IsCharacterInMech(Identity_t param_1)","Missing","Missing","False","N3Msg_IsCharacterInMech; IsCharacterInMech; IsCharacterInMechMessage; IsCharacterInMechMessageHandler","0","",""
"Interfaces.dll","10009de0","N3Msg_IsCharacterMorphed","N3InterfaceModule_t","bool __thiscall N3Msg_IsCharacterMorphed(Identity_t param_1)","Missing","Missing","False","N3Msg_IsCharacterMorphed; IsCharacterMorphed; IsCharacterMorphedMessage; IsCharacterMorphedMessageHandler","0","",""
"Interfaces.dll","10007d4c","N3Msg_IsDropPossible","N3InterfaceModule_t","Reason_e __thiscall N3Msg_IsDropPossible(Identity_t * param_1, Vector3_t * param_2)","Missing","Missing","False","N3Msg_IsDropPossible; IsDropPossible; IsDropPossibleMessage; IsDropPossibleMessageHandler","0","",""
"Interfaces.dll","100088ec","N3Msg_IsDungeon","N3InterfaceModule_t","bool __thiscall N3Msg_IsDungeon(void)","Missing","Missing","False","N3Msg_IsDungeon; IsDungeon; IsDungeonMessage; IsDungeonMessageHandler","0","",""
"Interfaces.dll","10008169","N3Msg_isDynelInTree","N3InterfaceModule_t","bool __thiscall N3Msg_isDynelInTree(Identity_t * param_1)","Missing","Missing","False","N3Msg_isDynelInTree; isDynelInTree; isDynelInTreeMessage; isDynelInTreeMessageHandler","0","",""
"Interfaces.dll","10008d3c","N3Msg_IsFormulaReady","N3InterfaceModule_t","bool __thiscall N3Msg_IsFormulaReady(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsFormulaReady; IsFormulaReady; IsFormulaReadyMessage; IsFormulaReadyMessageHandler","0","",""
"Interfaces.dll","10009798","N3Msg_IsGeneralPerk","N3InterfaceModule_t","bool __thiscall N3Msg_IsGeneralPerk(uint param_1)","Missing","Missing","False","N3Msg_IsGeneralPerk; IsGeneralPerk; IsGeneralPerkMessage; IsGeneralPerkMessageHandler","0","",""
"Interfaces.dll","1000977e","N3Msg_IsGroupPerk","N3InterfaceModule_t","bool __thiscall N3Msg_IsGroupPerk(uint param_1)","Missing","Missing","False","N3Msg_IsGroupPerk; IsGroupPerk; IsGroupPerkMessage; IsGroupPerkMessageHandler","0","",""
"Interfaces.dll","1000814f","N3Msg_isIDOnGround","N3InterfaceModule_t","bool __thiscall N3Msg_isIDOnGround(Identity_t * param_1)","Missing","Missing","False","N3Msg_isIDOnGround; isIDOnGround; isIDOnGroundMessage; isIDOnGroundMessageHandler","0","",""
"Interfaces.dll","10009b8e","N3Msg_IsInRaidTeam","N3InterfaceModule_t","bool __thiscall N3Msg_IsInRaidTeam(void)","Missing","Missing","False","N3Msg_IsInRaidTeam; IsInRaidTeam; IsInRaidTeamMessage; IsInRaidTeamMessageHandler","0","",""
"Interfaces.dll","10008a51","N3Msg_IsInTeam","N3InterfaceModule_t","bool __thiscall N3Msg_IsInTeam(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsInTeam; IsInTeam; IsInTeamMessage; IsInTeamMessageHandler","0","",""
"Interfaces.dll","10009502","N3Msg_IsItemDisabled","N3InterfaceModule_t","bool __thiscall N3Msg_IsItemDisabled(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_IsItemDisabled; IsItemDisabled; IsItemDisabledMessage; IsItemDisabledMessageHandler","0","",""
"Interfaces.dll","10008ab3","N3Msg_IsItemMine","N3InterfaceModule_t","bool __thiscall N3Msg_IsItemMine(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsItemMine; IsItemMine; IsItemMineMessage; IsItemMineMessageHandler","0","",""
"Interfaces.dll","100092c1","N3Msg_IsItemNFCrystal","N3InterfaceModule_t","bool __thiscall N3Msg_IsItemNFCrystal(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_IsItemNFCrystal; IsItemNFCrystal; IsItemNFCrystalMessage; IsItemNFCrystalMessageHandler","0","",""
"Interfaces.dll","100082dc","N3Msg_IsItemPossibleToWear","N3InterfaceModule_t","bool __thiscall N3Msg_IsItemPossibleToWear(Identity_t * param_1, int param_2, int param_3, bool param_4, InventoryId_e param_5)","Missing","Missing","False","N3Msg_IsItemPossibleToWear; IsItemPossibleToWear; IsItemPossibleToWearMessage; IsItemPossibleToWearMessageHandler","0","",""
"Interfaces.dll","10008bde","N3Msg_IsNanoSelfOnly","N3InterfaceModule_t","bool __thiscall N3Msg_IsNanoSelfOnly(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsNanoSelfOnly; IsNanoSelfOnly; IsNanoSelfOnlyMessage; IsNanoSelfOnlyMessageHandler","0","",""
"Interfaces.dll","10009764","N3Msg_IsProfessionPerk","N3InterfaceModule_t","bool __thiscall N3Msg_IsProfessionPerk(uint param_1)","Missing","Missing","False","N3Msg_IsProfessionPerk; IsProfessionPerk; IsProfessionPerkMessage; IsProfessionPerkMessageHandler","0","",""
"Interfaces.dll","100097cc","N3Msg_IsResearch","N3InterfaceModule_t","bool __thiscall N3Msg_IsResearch(uint param_1)","Missing","Missing","False","N3Msg_IsResearch; IsResearch; IsResearchMessage; IsResearchMessageHandler","0","",""
"Interfaces.dll","10008ecc","N3Msg_IsSecondarySpecialAttackAvailable","N3InterfaceModule_t","bool __thiscall N3Msg_IsSecondarySpecialAttackAvailable(Stat_e param_1)","Missing","Missing","False","N3Msg_IsSecondarySpecialAttackAvailable; IsSecondarySpecialAttackAvailable; IsSecondarySpecialAttackAvailableMessage; IsSecondarySpecialAttackAvailableMessageHandler","0","",""
"Interfaces.dll","100095e4","N3Msg_IsShieldDisablerItem","N3InterfaceModule_t","bool __thiscall N3Msg_IsShieldDisablerItem(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsShieldDisablerItem; IsShieldDisablerItem; IsShieldDisablerItemMessage; IsShieldDisablerItemMessageHandler","0","",""
"Interfaces.dll","100097e6","N3Msg_IsSpecialPerk","N3InterfaceModule_t","bool __thiscall N3Msg_IsSpecialPerk(uint param_1)","Missing","Missing","False","N3Msg_IsSpecialPerk; IsSpecialPerk; IsSpecialPerkMessage; IsSpecialPerkMessageHandler","0","",""
