"Dll","Category","Kind","Symbol"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedChemicalAC"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedColdAC"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedEnergyAC"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedFireAC"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedMeleeAC"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedNanoAC"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedPoisonAC"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedProjectileAC"
"Gamecode.dll","AOClient","ClientStatName","e_ReflectReturnedRadiationAC"
"Gamecode.dll","AOClient","ClientStatName","e_RegainXPPercentage"
"Gamecode.dll","AOClient","ClientStatName","e_RepairDifficulty"
"Gamecode.dll","AOClient","ClientStatName","e_RepairSkill"
"Gamecode.dll","AOClient","ClientStatName","e_RestModifier"
"Gamecode.dll","AOClient","ClientStatName","e_ResurrectDest"
"Gamecode.dll","AOClient","ClientStatName","e_Rifle"
"Gamecode.dll","AOClient","ClientStatName","e_Riposte"
"Gamecode.dll","AOClient","ClientStatName","e_Rnd"
"Gamecode.dll","AOClient","ClientStatName","e_Rotation"
"Gamecode.dll","AOClient","ClientStatName","e_RP"
"Gamecode.dll","AOClient","ClientStatName","e_RunSpeed"
"Gamecode.dll","AOClient","ClientStatName","e_SavedXP"
"Gamecode.dll","AOClient","ClientStatName","e_School"
"Gamecode.dll","AOClient","ClientStatName","e_SecondaryItemInstance"
"Gamecode.dll","AOClient","ClientStatName","e_SecondaryItemType"
"Gamecode.dll","AOClient","ClientStatName","e_SelectedTarget"
"Gamecode.dll","AOClient","ClientStatName","e_SellModifier"
"Gamecode.dll","AOClient","ClientStatName","e_Sense"
"Gamecode.dll","AOClient","ClientStatName","e_SenseImprovement"
"Gamecode.dll","AOClient","ClientStatName","e_Sex"
"Gamecode.dll","AOClient","ClientStatName","e_ShadowBreed"
"Gamecode.dll","AOClient","ClientStatName","e_ShadowBreedTemplate"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldChemicalAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldColdAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldEnergyAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldFireAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldMeleeAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldNanoAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldPoisonAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldProjectileAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShieldRadiationAC"
"Gamecode.dll","AOClient","ClientStatName","e_ShopFlags"
"Gamecode.dll","AOClient","ClientStatName","e_ShopID"
"Gamecode.dll","AOClient","ClientStatName","e_ShopIndex"
"Gamecode.dll","AOClient","ClientStatName","e_ShopLastUsed"
"Gamecode.dll","AOClient","ClientStatName","e_ShopRent"
"Gamecode.dll","AOClient","ClientStatName","e_ShopType"
"Gamecode.dll","AOClient","ClientStatName","e_Shotgun"
"Gamecode.dll","AOClient","ClientStatName","e_Side"
"Gamecode.dll","AOClient","ClientStatName","e_SISCap"
"Gamecode.dll","AOClient","ClientStatName","e_SK"
"Gamecode.dll","AOClient","ClientStatName","e_SkillDisabled"
"Gamecode.dll","AOClient","ClientStatName","e_SkillLockModifier"
"Gamecode.dll","AOClient","ClientStatName","e_SneakAttack"
"Gamecode.dll","AOClient","ClientStatName","e_SocialStatus"
"Gamecode.dll","AOClient","ClientStatName","e_SpecialAttackShield"
"Gamecode.dll","AOClient","ClientStatName","e_Specialization"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Attack"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_AutoSelect"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Close"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Collide"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Effects"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_EndCollide"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_EndEffect"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Equip"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Illegal"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Init"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_MAX"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Move"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_OnCancel"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_OnCombineItem"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_OnDeath"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_OnSpawnItem"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Open"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Pass"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_PersonalBuffs"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Repair"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Run"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_ScanAccess"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Split"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_StartEffect"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_Use"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_UsedOnItem"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_UseFailed"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_UseItemOnTarget"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_VicinityFriendly"
"Gamecode.dll","AOClient","ClientStatName","e_SpellList_VicinityHostile"
"Gamecode.dll","AOClient","ClientStatName","e_Stability"
"Gamecode.dll","AOClient","ClientStatName","e_Stamina"
"Gamecode.dll","AOClient","ClientStatName","e_State"
"Gamecode.dll","AOClient","ClientStatName","e_StateAction"
"Gamecode.dll","AOClient","ClientStatName","e_StateMachine"
"Gamecode.dll","AOClient","ClientStatName","e_StaticInstance"
"Gamecode.dll","AOClient","ClientStatName","e_StaticType"
"Gamecode.dll","AOClient","ClientStatName","e_Strength"
"Gamecode.dll","AOClient","ClientStatName","e_SubMachineGun"
"Gamecode.dll","AOClient","ClientStatName","e_Swim"
"Gamecode.dll","AOClient","ClientStatName","e_Taboo"
"Gamecode.dll","AOClient","ClientStatName","e_TargetDistance"
"Gamecode.dll","AOClient","ClientStatName","e_TargetDistanceChange"
"Gamecode.dll","AOClient","ClientStatName","e_TargetFacing"
"Gamecode.dll","AOClient","ClientStatName","e_Team"
"Gamecode.dll","AOClient","ClientStatName","e_TeamAllowed"
"Gamecode.dll","AOClient","ClientStatName","e_TeamCloseness"
"Gamecode.dll","AOClient","ClientStatName","e_TeamSide"
"Gamecode.dll","AOClient","ClientStatName","e_ThrowingKnife"
"Gamecode.dll","AOClient","ClientStatName","e_ThrownGrapplingWeapons"
"Gamecode.dll","AOClient","ClientStatName","e_TimeExist"
"Gamecode.dll","AOClient","ClientStatName","e_TimeSinceUpkeep"
"Gamecode.dll","AOClient","ClientStatName","e_TitleLevel"
"Gamecode.dll","AOClient","ClientStatName","e_TotalDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TowerInstance"
"Gamecode.dll","AOClient","ClientStatName","e_TowerType"
"Gamecode.dll","AOClient","ClientStatName","e_TrackChemicalDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TrackColdDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TrackEnergyDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TrackFireDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TrackMeleeDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TrackPoisonDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TrackProjectileDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TrackRadiationDamage"
"Gamecode.dll","AOClient","ClientStatName","e_TrainSkill"
"Gamecode.dll","AOClient","ClientStatName","e_TrainSkillCost"
"Gamecode.dll","AOClient","ClientStatName","e_TrapDifficulty"
"Gamecode.dll","AOClient","ClientStatName","e_Treatment"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_ACTIONFIRST"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_ACTIONLAST"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Anim"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Attack"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_BringCharacter"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_BringItem"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Close"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Collide"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_CreateItem"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_FirstAid"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Give"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_KillCharacter"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_KillClan"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_KillHouse"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_KillItem"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_KillNumberOfMonsters"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_KillTeam"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_LocateArea"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_LocateCharacter"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_LocateItem"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_MAX"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Move"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Open"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_PickUpItem"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_ProtectCharacter"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Repair"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Run"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_Use"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_UsedOnItem"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_UseItemOnCharacter"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_UseItemOnMission"
"Gamecode.dll","AOClient","ClientStatName","e_TriggerList_UseItemOnTarget"
"Gamecode.dll","AOClient","ClientStatName","e_TurnSpeed"
"Gamecode.dll","AOClient","ClientStatName","e_Tutoring"
"Gamecode.dll","AOClient","ClientStatName","e_Type"
"Gamecode.dll","AOClient","ClientStatName","e_Type_ACGItemTemplateList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_AnimActionList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_AttractorMeshDataList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_BrainList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_CharGDBData"
"Gamecode.dll","AOClient","ClientStatName","e_Type_ClothDataList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_CriteriaList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_CriteriaMap"
"Gamecode.dll","AOClient","ClientStatName","e_Type_IdentityList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_IntList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_InventoryList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_Name"
"Gamecode.dll","AOClient","ClientStatName","e_Type_NanoTemplateInfoList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_NewInventory"
"Gamecode.dll","AOClient","ClientStatName","e_Type_NewTextureDataList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_ProfessionLevelList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_QuestList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_SignalEntryList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_SkillPstList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_SkillPstListMap"
"Gamecode.dll","AOClient","ClientStatName","e_Type_SoundActionListMap"
"Gamecode.dll","AOClient","ClientStatName","e_Type_SpellList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_StatList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_StatMap"
"Gamecode.dll","AOClient","ClientStatName","e_Type_TextureDataList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_TriggerList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_Undefined"
"Gamecode.dll","AOClient","ClientStatName","e_Type_WaypointList"
"Gamecode.dll","AOClient","ClientStatName","e_Type_WeaponAnimListMap"
"Gamecode.dll","AOClient","ClientStatName","e_UnarmedTemplateInstance"
"Gamecode.dll","AOClient","ClientStatName","e_UnreadMailCount"
"Gamecode.dll","AOClient","ClientStatName","e_UnsavedXP"
"Gamecode.dll","AOClient","ClientStatName","e_UserInstance"
"Gamecode.dll","AOClient","ClientStatName","e_UserType"
"Gamecode.dll","AOClient","ClientStatName","e_VehicleAC"
"Gamecode.dll","AOClient","ClientStatName","e_VehicleDamage"
"Gamecode.dll","AOClient","ClientStatName","e_VehicleHealth"
"Gamecode.dll","AOClient","ClientStatName","e_VehicleSpeed"
"Gamecode.dll","AOClient","ClientStatName","e_VeteranMonths"
"Gamecode.dll","AOClient","ClientStatName","e_VeteranPoints"
"Gamecode.dll","AOClient","ClientStatName","e_VicinityRange"
"Gamecode.dll","AOClient","ClientStatName","e_VisualFlags"
"Gamecode.dll","AOClient","ClientStatName","e_VisualProfession"
"Gamecode.dll","AOClient","ClientStatName","e_VolumeMass"
"Gamecode.dll","AOClient","ClientStatName","e_VoteCount"
"Gamecode.dll","AOClient","ClientStatName","e_VP"
"Gamecode.dll","AOClient","ClientStatName","e_WaitState"
"Gamecode.dll","AOClient","ClientStatName","e_WeaponDisallowedInstance"
"Gamecode.dll","AOClient","ClientStatName","e_WeaponDisallowedType"
"Gamecode.dll","AOClient","ClientStatName","e_WeaponMesh"
"Gamecode.dll","AOClient","ClientStatName","e_WeaponSmithing"
"Gamecode.dll","AOClient","ClientStatName","e_XP"
"Gamecode.dll","AOClient","ClientStatName","e_XPBonus"
"Gamecode.dll","AOClient","ClientStatName","e_XPKillRange"
"Gamecode.dll","AOClient","ClientStatName","e_XPModifier"
"Gamecode.dll","AOClient","CombatLoot",".?AVAttackIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVAttackInfoIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVCharFight_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVCharSecSpecAttackIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVFightModeUpdate_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVMissedAttackInfoIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVReflectAttackIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVResetAttackTimersSpell_c@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVShieldAttackIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVSpecialAttackInfoIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVSpecialAttackWeaponIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot",".?AVStopFightIIR_t@@"
"Gamecode.dll","AOClient","CombatLoot","?333?YouWillBeOpenToAttack"
"Gamecode.dll","AOClient","CombatLoot","Attack"
"Gamecode.dll","AOClient","CombatLoot","AttackCount"
"Gamecode.dll","AOClient","CombatLoot","Attacker"
"Gamecode.dll","AOClient","CombatLoot","attackers"
"Gamecode.dll","AOClient","CombatLoot","AttackRange"
"Gamecode.dll","AOClient","CombatLoot","AttackSpeed"
"Gamecode.dll","AOClient","CombatLoot","AttackType"
"Gamecode.dll","AOClient","CombatLoot","Attractor12_attack1"
"Gamecode.dll","AOClient","CombatLoot","Attractor13_attack2"
"Gamecode.dll","AOClient","CombatLoot","blade2h_EP3_area_attack"
"Gamecode.dll","AOClient","CombatLoot","blade2h_EP3_dual_attack"
"Gamecode.dll","AOClient","CombatLoot","blade2h_EP3_front_attack"
"Gamecode.dll","AOClient","CombatLoot","BowSpecialAttack"
"Gamecode.dll","AOClient","CombatLoot","BowSpecialAttackWeapon"
"Gamecode.dll","AOClient","CombatLoot","CanAttackChar"
"Gamecode.dll","AOClient","CombatLoot","CannotBeFighting"
"Gamecode.dll","AOClient","CombatLoot","CloseCombatInitiative"
"Gamecode.dll","AOClient","CombatLoot","Combat_PvPTargetLvl"
"Gamecode.dll","AOClient","CombatLoot","Combat_PvPTargetLvlTeam"
"Gamecode.dll","AOClient","CombatLoot","CombatIdle"
"Gamecode.dll","AOClient","CombatLoot","CombatIdleEnd"
"Gamecode.dll","AOClient","CombatLoot","CombatIdleStart"
"Gamecode.dll","AOClient","CombatLoot","CombatMusicOverride"
"Gamecode.dll","AOClient","CombatLoot","DefaultAttackType"
"Gamecode.dll","AOClient","CombatLoot","DoubleAttack"
"Gamecode.dll","AOClient","CombatLoot","EndFight"
"Gamecode.dll","AOClient","CombatLoot","ERROR: FightModeUpdate_t::ReadSubClass(): invalid data"
"Gamecode.dll","AOClient","CombatLoot","ERROR: FightModeUpdate_t::ReadSubClass(): invalid stream"
"Gamecode.dll","AOClient","CombatLoot","ERROR: unable to change fight mode: can't find district ""%s"" in playfield %u"
"Gamecode.dll","AOClient","CombatLoot","ERROR: unable to remove fight mode change with id %u"
"Gamecode.dll","AOClient","CombatLoot","Fast attack!"
"Gamecode.dll","AOClient","CombatLoot","FastAttack"
"Gamecode.dll","AOClient","CombatLoot","FastAttackWeapon"
"Gamecode.dll","AOClient","CombatLoot","Fight"
"Gamecode.dll","AOClient","CombatLoot","FightModeUpdate_t"
"Gamecode.dll","AOClient","CombatLoot","FightTarget"
"Gamecode.dll","AOClient","CombatLoot","FriendAttacker"
"Gamecode.dll","AOClient","CombatLoot","HasChangedRoomWhileFighting"
"Gamecode.dll","AOClient","CombatLoot","InFight"
"Gamecode.dll","AOClient","CombatLoot","Invalid FightModeChange_t"
"Gamecode.dll","AOClient","CombatLoot","Invalid FightModeChange_t in stream"
"Gamecode.dll","AOClient","CombatLoot","Invalid FightModeChange_t stream"
"Gamecode.dll","AOClient","CombatLoot","Invalid FightModeUpdate_t object"
"Gamecode.dll","AOClient","CombatLoot","Invalid FightModeUpdate_t stream"
"Gamecode.dll","AOClient","CombatLoot","IsAttacked"
"Gamecode.dll","AOClient","CombatLoot","IsFighting"
"Gamecode.dll","AOClient","CombatLoot","IsInNoFightingArea"
"Gamecode.dll","AOClient","CombatLoot","IsUnderHeavyAttack"
"Gamecode.dll","AOClient","CombatLoot","LeftAttack"
"Gamecode.dll","AOClient","CombatLoot","loot"
"Gamecode.dll","AOClient","CombatLoot","lootaccess"
"Gamecode.dll","AOClient","CombatLoot","MustAlliedCombat"
"Gamecode.dll","AOClient","CombatLoot","MustBeCombatPet"
"Gamecode.dll","AOClient","CombatLoot","MustBeFighting"
"Gamecode.dll","AOClient","CombatLoot","MustBeInCombat"
"Gamecode.dll","AOClient","CombatLoot","MustNotAlliedCombat"
"Gamecode.dll","AOClient","CombatLoot","MustNotBeCombatPet"
"Gamecode.dll","AOClient","CombatLoot","NPCCastNanoIfPossibleOnFightTarget"
"Gamecode.dll","AOClient","CombatLoot","NPCEnableGroundToAirCombat"
"Gamecode.dll","AOClient","CombatLoot","NPCFakeAttackOnTarget"
"Gamecode.dll","AOClient","CombatLoot","NPCFightSelected"
"Gamecode.dll","AOClient","CombatLoot","NPCToggleFightModeRegenRate"
"Gamecode.dll","AOClient","CombatLoot","NPCUseSpecialAttackItem"
"Gamecode.dll","AOClient","CombatLoot","NumAttackEffects"
"Gamecode.dll","AOClient","CombatLoot","OtherTriesToAttackWithSpecialButMisses"
"Gamecode.dll","AOClient","CombatLoot","R@Feedback_StartingAttackFailed"
"Gamecode.dll","AOClient","CombatLoot","Sneak Attack!"
"Gamecode.dll","AOClient","CombatLoot","SneakAttack"
"Gamecode.dll","AOClient","CombatLoot","SneakAttackWeapon"
"Gamecode.dll","AOClient","CombatLoot","ThrowAttackWeapon"
"Gamecode.dll","AOClient","CombatLoot","TryToAttackWithSpecialButMiss"
"Gamecode.dll","AOClient","CombatLoot","zDFeedback_CurrentTeamLootOrder"
"Gamecode.dll","AOClient","Corpse",".?AVBankCorpseIIR_t@@"
"Gamecode.dll","AOClient","Corpse",".?AVCorpse_t@@"
"Gamecode.dll","AOClient","Corpse",".?AVCorpseEntry_t@@"
"Gamecode.dll","AOClient","Corpse",".?AVCorpseFullUpdateIIR_t@@"
"Gamecode.dll","AOClient","Corpse","CORPSE_INVENTORY"
"Gamecode.dll","AOClient","Feedback","Feedback_AbsoluteAbilityMax"
"Gamecode.dll","AOClient","Feedback","Feedback_AccessingImplants"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionIsNotAvailable"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresFirstSpecialization"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresFourthSpecialization"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresNotWearingGridArmor"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresSecondSpecialization"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresThirdSpecialization"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresWearingGridArmor"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresWieldingAugmentedCyberdeck"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresWieldingBasicCyberdeck"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresWieldingIzgimmerCyberdeck"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresWieldingJobeCyberdeck"
"Gamecode.dll","AOClient","Feedback","Feedback_ActionRequiresWieldingProfessionNanodeck"
"Gamecode.dll","AOClient","Feedback","Feedback_AlreadyGotUniqueItem"
"Gamecode.dll","AOClient","Feedback","Feedback_AlreadyGotUniqueItemName"
"Gamecode.dll","AOClient","Feedback","Feedback_AlreadyReloading"
"Gamecode.dll","AOClient","Feedback","Feedback_AlreadyUsingItem"
"Gamecode.dll","AOClient","Feedback","Feedback_AmmoMismatch"
"Gamecode.dll","AOClient","Feedback","Feedback_AreaChangeNotInitiated"
"Gamecode.dll","AOClient","Feedback","Feedback_ArmingTrapFailed"
"Gamecode.dll","AOClient","Feedback","Feedback_ArmingTrapSuccessful"
"Gamecode.dll","AOClient","Feedback","Feedback_ATrapWasSprung"
"Gamecode.dll","AOClient","Feedback","Feedback_AttackedBy"
"Gamecode.dll","AOClient","Feedback","Feedback_AttackedByForPointsOfDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_AttackedByNanobotsForPointsOfDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_Attacking"
"Gamecode.dll","AOClient","Feedback","Feedback_AttackNotAllowedSinceYouAreOnSameSide"
"Gamecode.dll","AOClient","Feedback","Feedback_AvailableTeamCommands"
"Gamecode.dll","AOClient","Feedback","Feedback_BankIsFull"
"Gamecode.dll","AOClient","Feedback","Feedback_BothItemsMustBeInInventory"
"Gamecode.dll","AOClient","Feedback","Feedback_BreedCantHaveMoreProfessions"
"Gamecode.dll","AOClient","Feedback","Feedback_CanAssembleButPoorQuality"
"Gamecode.dll","AOClient","Feedback","Feedback_CanAssembleExcellentQuality"
"Gamecode.dll","AOClient","Feedback","Feedback_CanAssembleWithOkQuality"
"Gamecode.dll","AOClient","Feedback","Feedback_CanNotHaveAnythingWorn"
"Gamecode.dll","AOClient","Feedback","Feedback_CanOnlyStackItemsOfSameLevel"
"Gamecode.dll","AOClient","Feedback","Feedback_CantAddFixtureToBuilding"
"Gamecode.dll","AOClient","Feedback","Feedback_CantAffordToChangeProfession"
"Gamecode.dll","AOClient","Feedback","Feedback_CantAssistYourself"
"Gamecode.dll","AOClient","Feedback","Feedback_CantAttackInThisState"
"Gamecode.dll","AOClient","Feedback","Feedback_CantAttackTargetIsInPvpGrace"
"Gamecode.dll","AOClient","Feedback","Feedback_CantAttackTargetYouAreInMixedTeam"
"Gamecode.dll","AOClient","Feedback","Feedback_CantAttackTargetYouAreInMixedTeamBattlestation"
"Gamecode.dll","AOClient","Feedback","Feedback_CantbeAttacked"
"Gamecode.dll","AOClient","Feedback","Feedback_CantCarryThat"
"Gamecode.dll","AOClient","Feedback","Feedback_CantChangeTemporarilyChangedSkill"
"Gamecode.dll","AOClient","Feedback","Feedback_CantDoSocialActionsWhileSwimming"
"Gamecode.dll","AOClient","Feedback","Feedback_CantDoThisWhileFighting"
"Gamecode.dll","AOClient","Feedback","Feedback_CantDropThisItemHere"
"Gamecode.dll","AOClient","Feedback","Feedback_CantDualWieldWithEquippedWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_CantFollow"
"Gamecode.dll","AOClient","Feedback","Feedback_CantLogOutInAFight"
"Gamecode.dll","AOClient","Feedback","Feedback_CantSplitAsInventoryIsFull"
"Gamecode.dll","AOClient","Feedback","Feedback_CantTakeFixtureFromBuilding"
"Gamecode.dll","AOClient","Feedback","Feedback_CantTradeMoreItems"
"Gamecode.dll","AOClient","Feedback","Feedback_CantUseAllAmmoAtOnce"
"Gamecode.dll","AOClient","Feedback","Feedback_ChestContainsNoDrop"
"Gamecode.dll","AOClient","Feedback","Feedback_ChestContainsNoDropCantBeDropped"
"Gamecode.dll","AOClient","Feedback","Feedback_ChestContainsUniqueItemCantBeTraded"
"Gamecode.dll","AOClient","Feedback","Feedback_ChestIsFull"
"Gamecode.dll","AOClient","Feedback","Feedback_CombatIsNotPossibleInThisDistrict"
"Gamecode.dll","AOClient","Feedback","Feedback_CongratulationsReachedLevel"
"Gamecode.dll","AOClient","Feedback","Feedback_CriticalHit"
"Gamecode.dll","AOClient","Feedback","Feedback_CrowdLimiting"
"Gamecode.dll","AOClient","Feedback","Feedback_DazeActivated"
"Gamecode.dll","AOClient","Feedback","Feedback_DeathByFallDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_DeathByLiquidDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_DeathByReflectDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_DeathByShieldDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_DeathBySpellDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_DeathByTerminate"
"Gamecode.dll","AOClient","Feedback","Feedback_DeathByWeaponDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_DeckMustBeEmptyBeforeUnequipped"
"Gamecode.dll","AOClient","Feedback","Feedback_DefenseShieldEnabled"
"Gamecode.dll","AOClient","Feedback","Feedback_DrainedHealth"
"Gamecode.dll","AOClient","Feedback","Feedback_DrainedNano"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelAccepted"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelAutoRefused"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelDraw"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelDrawProposed"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelLost"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelProposeDraw"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelRefused"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelRetracted"
"Gamecode.dll","AOClient","Feedback","Feedback_DuelWon"
"Gamecode.dll","AOClient","Feedback","Feedback_EquipmentLocked"
"Gamecode.dll","AOClient","Feedback","Feedback_ExecutingNanoProgram"
