"Playfield","PlayfieldName","ComputedVendorId","StatelInstanceHex","StatelTemplateId","Coords","HasVendorRow","VendorHash","VendorTemplateItem","ActiveShopItems","CoverageExcluded","ExclusionReason","Issues"
"1184","ord_smarket_omni_advanced","77594657","0xC02104A0","155491","175,5,131","True","OABOGYY","155491","121","False","",""
"1184","ord_smarket_omni_advanced","77594658","0xC02204A0","155494","173,5,131","True","MECmpA","155494","16","False","",""
"1184","ord_smarket_omni_advanced","77594659","0xC02304A0","155488","171,5,131","True","PCCmpA","155488","36","False","",""
"1184","ord_smarket_omni_advanced","77594660","0xC02404A0","155497","169,5,131","True","ACCmpA","155497","4","False","",""
"1184","ord_smarket_omni_advanced","77594661","0xC02504A0","155312","167,5,131","True","NCCmpA","155312","59","False","",""
"1184","ord_smarket_omni_advanced","77594662","0xC02604A0","155500","165,5,131","True","GCmpA","155500","4","False","",""
"1184","ord_smarket_omni_advanced","77594663","0xC02704A0","155223","146.9,13,106.1","True","OAG44BS","155223","38","False","",""
"1184","ord_smarket_omni_advanced","77594664","0xC02804A0","155234","146.9,13,108.1","True","OAXHP7H","155234","38","False","",""
"1184","ord_smarket_omni_advanced","77594665","0xC02904A0","155282","146.9,13,110.1","True","OAKGM6T","155282","27","False","",""
"1184","ord_smarket_omni_advanced","77594666","0xC02A04A0","155291","146.9,13,112.1","True","EMTlA","155291","5","False","",""
"1184","ord_smarket_omni_advanced","77594667","0xC02B04A0","155288","146.9,13,114.1","True","PCTlA","155288","20","False","",""
"1184","ord_smarket_omni_advanced","77594668","0xC02C04A0","155285","146.9,13,116.1","True","GToolA","155285","17","False","",""
"1184","ord_smarket_omni_advanced","77594669","0xC02D04A0","155223","191,5.001,107","True","OAG44BS","155223","38","False","",""
"1184","ord_smarket_omni_advanced","77594670","0xC02E04A0","155234","189,5.001,107","True","OAXHP7H","155234","38","False","",""
"1184","ord_smarket_omni_advanced","77594671","0xC02F04A0","155282","187,5.001,107","True","OAKGM6T","155282","27","False","",""
"1184","ord_smarket_omni_advanced","77594672","0xC03004A0","155291","185,5.001,107","True","EMTlA","155291","5","False","",""
"1184","ord_smarket_omni_advanced","77594673","0xC03104A0","155288","183,5.001,107","True","PCTlA","155288","20","False","",""
"1184","ord_smarket_omni_advanced","77594674","0xC03204A0","155285","181,5.001,107","True","GToolA","155285","17","False","",""
"1184","ord_smarket_omni_advanced","77594676","0xC03404A0","155225","148,9,133","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1184","ord_smarket_omni_advanced","77594677","0xC03504A0","155225","148,13,133","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1184","ord_smarket_omni_advanced","77594678","0xC03604A0","155225","148,17,133","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1184","ord_smarket_omni_advanced","77594679","0xC03704A0","155225","192,17,133","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1184","ord_smarket_omni_advanced","77594680","0xC03804A0","155225","192,13,133","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1184","ord_smarket_omni_advanced","77594681","0xC03904A0","155225","192,9,133","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1184","ord_smarket_omni_advanced","77594682","0xC03A04A0","99386","203.2,5,111","True","OAL6IVC","99386","29","False","",""
"1184","ord_smarket_omni_advanced","77594683","0xC03B04A0","99496","203.2,5,115","True","OAECAN7","99496","7","False","",""
"1184","ord_smarket_omni_advanced","77594684","0xC03C04A0","99485","211.99,5,115","True","OAS6ZPM","99485","70","False","",""
"1184","ord_smarket_omni_advanced","77594685","0xC03D04A0","99482","209.072,5,120.803","True","OAW76SU","99482","40","False","",""
"1184","ord_smarket_omni_advanced","77594686","0xC03E04A0","99492","222.8,5,115","True","OAAMXEE","99492","19","False","",""
"1184","ord_smarket_omni_advanced","77594687","0xC03F04A0","99479","222.8,5,119","True","OAE5BNV","99479","88","False","",""
"1184","ord_smarket_omni_advanced","77594688","0xC04004A0","99490","213,5,113.99","True","OAFBTI6","99490","15","False","",""
"1184","ord_smarket_omni_advanced","77594689","0xC04104A0","99501","222.8,5,111","True","ContG","99501","62","False","",""
"1184","ord_smarket_omni_advanced","77594690","0xC04204A0","117649","219.032,5,106.9","True","OAA6B2F","117649","2","False","",""
"1184","ord_smarket_omni_advanced","77594691","0xC04304A0","155600","217,5.001,120.7","True","BkStA","155600","16","False","",""
"1184","ord_smarket_omni_advanced","77594692","0xC04404A0","155606","214,5.001,115","True","OAX2G2O","155606","26","False","",""
"1185","ord_smarket_omni_sup","77660160","0xC00004A1","93105","197.2,5,147","True","AdvOS","93105","17","False","",""
"1185","ord_smarket_omni_sup","77660161","0xC00104A1","93099","201,5,148.8","True","AgeOS","93099","22","False","",""
"1185","ord_smarket_omni_sup","77660162","0xC00204A1","93095","205,5,148.8","True","BurOS","93095","33","False","",""
"1185","ord_smarket_omni_sup","77660163","0xC00304A1","93097","209,5,148.8","True","DocOS","93097","36","False","",""
"1185","ord_smarket_omni_sup","77660164","0xC00404A1","93092","213,5,148.8","True","EnfOS","93092","11","False","",""
"1185","ord_smarket_omni_sup","77660165","0xC00504A1","93094","216.8,5,147","True","EngOS","93094","29","False","",""
"1185","ord_smarket_omni_sup","77660166","0xC00604A1","93089","216.8,5.001,143","True","FixOS","93089","15","False","",""
"1185","ord_smarket_omni_sup","77660167","0xC00704A1","90573","209,5,133.2","True","GenOB","90573","19","False","",""
"1185","ord_smarket_omni_sup","77660168","0xC00804A1","93084","216.8,5,135","True","MarOS","93084","13","False","",""
"1185","ord_smarket_omni_sup","77660169","0xC00904A1","93079","213,5,133.2","True","MetOS","93079","20","False","",""
"1185","ord_smarket_omni_sup","77660170","0xC00A04A1","93080","216.8,5,139","True","NanOS","93080","55","False","",""
"1185","ord_smarket_omni_sup","77660171","0xC00B04A1","93081","197.2,5,139","True","SolOS","93081","15","False","",""
"1185","ord_smarket_omni_sup","77660172","0xC00C04A1","93083","197.2,5,143","True","TraOS","93083","46","False","",""
"1185","ord_smarket_omni_sup","77660173","0xC00D04A1","99477","195.35,5,124.347","True","OSLC3UI","99477","29","False","",""
"1185","ord_smarket_omni_sup","77660174","0xC00E04A1","99497","195.332,5,118.009","True","OSRA2ZZ","99497","8","False","",""
"1185","ord_smarket_omni_sup","77660175","0xC00F04A1","99486","214.719,5.01,128.357","True","OSGQXEO","99486","70","False","",""
"1185","ord_smarket_omni_sup","77660176","0xC01004A1","99483","195.32,5.001,111.997","True","OSCP3HJ","99483","40","False","",""
"1185","ord_smarket_omni_sup","77660177","0xC01104A1","99493","214.674,5,122.313","True","OSXOL6H","99493","19","False","",""
"1185","ord_smarket_omni_sup","77660178","0xC01204A1","99480","214.664,5,115.898","True","OSQC5XR","99480","88","False","",""
"1185","ord_smarket_omni_sup","77660179","0xC01304A1","99490","214.619,5.001,112.974","True","OSNQQWH","99490","16","False","",""
"1185","ord_smarket_omni_sup","77660180","0xC01404A1","99501","214.684,5,125.28","True","ContG","99501","62","False","",""
"1185","ord_smarket_omni_sup","77660181","0xC01504A1","117649","198.941,5.001,111.316","True","OSOIVVG","117649","2","False","",""
"1185","ord_smarket_omni_sup","77660182","0xC01604A1","155601","214.653,5.001,118.822","True","BkStS","155601","16","False","",""
"1185","ord_smarket_omni_sup","77660183","0xC01704A1","155609","210.955,5.001,111.364","True","OST6OJS","155609","27","False","",""
"1185","ord_smarket_omni_sup","77660184","0xC01804A1","155510","149,5,115","True","GRecS","155510","17","False","",""
"1185","ord_smarket_omni_sup","77660185","0xC01904A1","155504","147,5,115","True","OSAGOLB","155504","75","False","",""
"1185","ord_smarket_omni_sup","77660186","0xC01A04A1","155507","145,5,115","True","OSD2ZJQ","155507","325","False","",""
"1185","ord_smarket_omni_sup","77660187","0xC01B04A1","155510","143.5,17,141.1","True","GRecS","155510","17","False","",""
"1185","ord_smarket_omni_sup","77660188","0xC01C04A1","155504","145.5,17,141.1","True","OSAGOLB","155504","75","False","",""
"1185","ord_smarket_omni_sup","77660189","0xC01D04A1","155507","147.5,17,141.1","True","OSD2ZJQ","155507","325","False","",""
"1185","ord_smarket_omni_sup","77660190","0xC01E04A1","155301","178.8,13,141.1","True","FNCS","155301","85","False","",""
"1185","ord_smarket_omni_sup","77660191","0xC01F04A1","155307","176.8,13,141.1","True","BNCS","155307","85","False","",""
"1185","ord_smarket_omni_sup","77660192","0xC02004A1","155310","174.8,13,141.1","True","SNCS","155310","84","False","",""
"1185","ord_smarket_omni_sup","77660193","0xC02104A1","155298","172.8,13,141.1","True","OSFZSPR","155298","50","False","",""
"1185","ord_smarket_omni_sup","77660194","0xC02204A1","155492","170.8,13,141.1","True","OSS7FOI","155492","123","False","",""
"1185","ord_smarket_omni_sup","77660195","0xC02304A1","155495","168.8,13,141.1","True","MECmpS","155495","17","False","",""
"1185","ord_smarket_omni_sup","77660196","0xC02404A1","155489","166.8,13,141.1","True","PCCmpS","155489","37","False","",""
"1185","ord_smarket_omni_sup","77660197","0xC02504A1","155498","164.8,13,141.1","True","OSNB4VR","155498","4","False","",""
"1185","ord_smarket_omni_sup","77660198","0xC02604A1","155313","162.8,13,141.1","True","OSQSROE","155313","60","False","",""
"1185","ord_smarket_omni_sup","77660199","0xC02704A1","155501","160.8,13,141.1","True","GCmpS","155501","4","False","",""
"1185","ord_smarket_omni_sup","77660200","0xC02804A1","155301","175,5,139","True","FNCS","155301","85","False","",""
"1185","ord_smarket_omni_sup","77660201","0xC02904A1","155307","173,5,139","True","BNCS","155307","85","False","",""
"1185","ord_smarket_omni_sup","77660202","0xC02A04A1","155310","171,5,139","True","SNCS","155310","84","False","",""
"1185","ord_smarket_omni_sup","77660203","0xC02B04A1","155298","169,5,139","True","OSBPZXC","155298","50","False","",""
"1185","ord_smarket_omni_sup","77660204","0xC02C04A1","155492","167,5,139","True","OSV6ABI","155492","123","False","",""
"1185","ord_smarket_omni_sup","77660205","0xC02D04A1","155495","165,5,139","True","MECmpS","155495","17","False","",""
"1185","ord_smarket_omni_sup","77660206","0xC02E04A1","155489","163,5,139","True","PCCmpS","155489","37","False","",""
"1185","ord_smarket_omni_sup","77660207","0xC02F04A1","155498","161,5,139","True","OSNB4VR","155498","4","False","",""
"1185","ord_smarket_omni_sup","77660208","0xC03004A1","155313","159,5,139","True","OSQSROE","155313","60","False","",""
"1185","ord_smarket_omni_sup","77660209","0xC03104A1","155501","157,5,139","True","GCmpS","155501","4","False","",""
"1185","ord_smarket_omni_sup","77660210","0xC03204A1","155224","138.9,13,114.1","True","OSC6V6B","155224","38","False","",""
"1185","ord_smarket_omni_sup","77660211","0xC03304A1","155235","138.9,13,116.1","True","OSGLKFD","155235","39","False","",""
"1185","ord_smarket_omni_sup","77660212","0xC03404A1","155283","138.9,13,118.1","True","OSFCG76","155283","27","False","",""
"1185","ord_smarket_omni_sup","77660213","0xC03504A1","155292","138.9,13,120.1","True","EMTlS","155292","5","False","",""
"1185","ord_smarket_omni_sup","77660214","0xC03604A1","155289","138.9,13,122.1","True","PCTlS","155289","20","False","",""
"1185","ord_smarket_omni_sup","77660215","0xC03704A1","155286","138.9,13,124.1","True","GToolS","155286","12","False","",""
"1185","ord_smarket_omni_sup","77660216","0xC03804A1","155224","183,5.001,115","True","OSC6V6B","155224","38","False","",""
"1185","ord_smarket_omni_sup","77660217","0xC03904A1","155235","181,5.001,115","True","OSGLKFD","155235","39","False","",""
"1185","ord_smarket_omni_sup","77660218","0xC03A04A1","155283","179,5.001,115","True","OSFCG76","155283","27","False","",""
"1185","ord_smarket_omni_sup","77660219","0xC03B04A1","155292","177,5.001,115","True","EMTlS","155292","5","False","",""
"1185","ord_smarket_omni_sup","77660220","0xC03C04A1","155289","175,5.001,115","True","PCTlS","155289","20","False","",""
"1185","ord_smarket_omni_sup","77660221","0xC03D04A1","155286","173,5.001,115","True","GToolS","155286","12","False","",""
"1185","ord_smarket_omni_sup","77660223","0xC03F04A1","155225","140,9,141","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1185","ord_smarket_omni_sup","77660224","0xC04004A1","155225","140,13,141","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1185","ord_smarket_omni_sup","77660225","0xC04104A1","155225","140,17,141","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1185","ord_smarket_omni_sup","77660226","0xC04204A1","155225","184,17,141","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1185","ord_smarket_omni_sup","77660227","0xC04304A1","155225","184,13,141","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1185","ord_smarket_omni_sup","77660228","0xC04404A1","155225","184,9,141","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1186","Neutral Supermarket Basic","77725696","0xC00004A2","297067","217,5.01,124.994","True","ICCGenN","297067","24","False","",""
"1186","Neutral Supermarket Basic","77725697","0xC00104A2","297070","203,5.01,135","True","ICCTraN","297070","135","False","",""
"1186","Neutral Supermarket Basic","77725698","0xC00204A2","297069","205,5.01,135","True","ICCSolN","297069","67","False","",""
"1186","Neutral Supermarket Basic","77725699","0xC00304A2","297068","207,5.01,135","True","ICCShaN","297068","21","False","",""
"1186","Neutral Supermarket Basic","77725700","0xC00404A2","297071","209,5.01,135","True","ICCNanN","297071","162","False","",""
"1186","Neutral Supermarket Basic","77725701","0xC00504A2","99551","211,5.01,135","True","ICCMetN","99551","68","False","",""
"1186","Neutral Supermarket Basic","77725702","0xC00604A2","99549","213,5.01,135","True","ICCMarN","99549","58","False","",""
"1186","Neutral Supermarket Basic","77725703","0xC00704A2","99552","215,5.01,135","True","ICCKeeN","99552","35","False","",""
"1186","Neutral Supermarket Basic","77725704","0xC00804A2","99553","203,5.01,115","True","ICCFixN","99553","68","False","",""
"1186","Neutral Supermarket Basic","77725705","0xC00904A2","99567","205,5.01,115","True","ICCEngN","99567","94","False","",""
"1186","Neutral Supermarket Basic","77725706","0xC00A04A2","99557","207,5.01,115","True","ICCEnfN","99557","60","False","",""
"1186","Neutral Supermarket Basic","77725707","0xC00B04A2","99559","209,5.01,115","True","ICCDocN","99559","115","False","",""
"1186","Neutral Supermarket Basic","77725708","0xC00C04A2","99558","211,5.01,115","True","ICCBurN","99558","115","False","",""
"1186","Neutral Supermarket Basic","77725709","0xC00D04A2","99556","213,5.01,115","True","ICCAgeN","99556","67","False","",""
"1186","Neutral Supermarket Basic","77725710","0xC00E04A2","99560","215,5.01,115","True","ICCAdvN","99560","68","False","",""
"1186","Neutral Supermarket Basic","77725711","0xC00F04A2","297433","143,5.01,136.973","True","ICCChB","297433","107","False","",""
"1186","Neutral Supermarket Basic","77725712","0xC01004A2","297434","145,5.01,137.012","True","ICCChA","297434","90","False","",""
"1186","Neutral Supermarket Basic","77725713","0xC01104A2","297435","147,5.01,137.012","True","ICCChS","297435","41","False","",""
"1186","Neutral Supermarket Basic","77725714","0xC01204A2","297448","135,5.01,137.012","True","ICCEngB","297448","166","False","",""
"1186","Neutral Supermarket Basic","77725715","0xC01304A2","297449","137,5.01,137.047","True","ICCEngA","297449","151","False","",""
"1186","Neutral Supermarket Basic","77725716","0xC01404A2","297450","139,5.01,137.012","True","ICCEngS","297450","88","False","",""
"1186","Neutral Supermarket Basic","77725717","0xC01504A2","297457","151,5.01,119.005","True","ICCFash","297457","197","False","",""
"1186","Neutral Supermarket Basic","77725718","0xC01604A2","297443","127,5.01,137.012","True","ICCOfB","297443","16","False","",""
"1186","Neutral Supermarket Basic","77725719","0xC01704A2","297444","129,5.01,137.012","True","ICCOfA","297444","15","False","",""
"1186","Neutral Supermarket Basic","77725720","0xC01804A2","297445","131,5.01,137.012","True","ICCOfS","297445","11","False","",""
"1186","Neutral Supermarket Basic","77725721","0xC01904A2","297442","125,5.01,133.049","True","ICCSmS","297442","30","False","",""
"1186","Neutral Supermarket Basic","77725722","0xC01A04A2","297441","125,5.01,130.986","True","ICCSmA","297441","48","False","",""
"1186","Neutral Supermarket Basic","77725723","0xC01B04A2","297440","125,5.01,129.005","True","ICCSmB","297440","45","False","",""
"1186","Neutral Supermarket Basic","77725724","0xC01C04A2","297454","125,5.01,120.971","True","ICCWsB","297454","849","False","",""
"1186","Neutral Supermarket Basic","77725725","0xC01D04A2","297455","125,5.01,123.041","True","ICCWsA","297455","712","False","",""
"1186","Neutral Supermarket Basic","77725726","0xC01E04A2","297456","125,5.01,125.045","True","ICCWsS","297456","301","False","",""
"1186","Neutral Supermarket Basic","77725727","0xC01F04A2","297451","141.048,5.01,111.012","True","ICCArB","297451","64","False","",""
"1186","Neutral Supermarket Basic","77725728","0xC02004A2","297452","139,5.01,111.023","True","ICCArA","297452","76","False","",""
"1186","Neutral Supermarket Basic","77725729","0xC02104A2","297453","137,5.01,110.972","True","ICCArS","297453","94","False","",""
"1186","Neutral Supermarket Basic","77725730","0xC02204A2","155225","150.704,5.01,130.462","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1186","Neutral Supermarket Basic","77725731","0xC02304A2","297423","169,5.011,117","True","ICCCnt","297423","62","False","",""
"1186","Neutral Supermarket Basic","77725732","0xC02404A2","297290","165,5.011,120.957","True","ICCTech","297290","115","False","",""
"1186","Neutral Supermarket Basic","77725733","0xC02504A2","297424","185,5.01,120.952","True","ICCAccB","297424","89","False","",""
"1186","Neutral Supermarket Basic","77725734","0xC02604A2","297425","184,5.01,118","True","ICCAccA","297425","86","False","",""
"1186","Neutral Supermarket Basic","77725735","0xC02704A2","297426","181,5.011,117","True","ICCAccS","297426","27","False","",""
"1186","Neutral Supermarket Basic","77725736","0xC02804A2","297427","168.969,5.011,133","True","ICCArmB","297427","88","False","",""
"1186","Neutral Supermarket Basic","77725737","0xC02904A2","297428","171,5.011,133","True","ICCArmA","297428","65","False","",""
"1186","Neutral Supermarket Basic","77725738","0xC02A04A2","297429","173,5.011,133","True","ICCArmS","297429","25","False","",""
"1186","Neutral Supermarket Basic","77725739","0xC02B04A2","297430","177,5.011,133","True","ICCWepB","297430","166","False","",""
"1186","Neutral Supermarket Basic","77725740","0xC02C04A2","297431","179,5.011,133","True","ICCWepA","297431","150","False","",""
"1186","Neutral Supermarket Basic","77725741","0xC02D04A2","297432","181,5.011,133","True","ICCWepS","297432","150","False","",""
"1186","Neutral Supermarket Basic","77725742","0xC02E04A2","297459","166,5.011,117.969","True","ICCAmmo","297459","13","False","",""
"1186","Neutral Supermarket Basic","77725743","0xC02F04A2","297393","172.968,5.011,125","True","ICCPhaB","297393","99","False","",""
"1186","Neutral Supermarket Basic","77725744","0xC03004A2","297394","175,5.011,125","True","ICCPhaA","297394","90","False","",""
"1186","Neutral Supermarket Basic","77725745","0xC03104A2","297395","177,5.011,125","True","ICCPhaS","297395","54","False","",""
"1186","Neutral Supermarket Basic","77725746","0xC03204A2","302094","167,5.01,149","True","ICCAdvI","302094","112","False","",""
"1186","Neutral Supermarket Basic","77725747","0xC03304A2","302095","167,5.01,153.079","True","ICCAgeI","302095","91","False","",""
"1186","Neutral Supermarket Basic","77725748","0xC03404A2","302096","166.991,5.01,156.94","True","ICCBurI","302096","91","False","",""
"1186","Neutral Supermarket Basic","77725749","0xC03504A2","302101","166.996,5.01,161.027","True","ICCDocI","302101","91","False","",""
"1186","Neutral Supermarket Basic","77725750","0xC03604A2","302102","167,5.01,165.089","True","ICCEnfI","302102","112","False","",""
"1186","Neutral Supermarket Basic","77725751","0xC03704A2","302103","171,5.01,167.1","True","ICCEngI","302103","84","False","",""
"1186","Neutral Supermarket Basic","77725752","0xC03804A2","302104","175,5.01,167.073","True","ICCFixI","302104","91","False","",""
"1186","Neutral Supermarket Basic","77725753","0xC03904A2","302106","179.002,5.01,167.11","True","ICCKeeI","302106","91","False","",""
"1186","Neutral Supermarket Basic","77725754","0xC03A04A2","302105","182.891,5.01,165.027","True","ICCMarI","302105","91","False","",""
"1186","Neutral Supermarket Basic","77725755","0xC03B04A2","302097","182.9,5.01,161.015","True","ICCMetI","302097","91","False","",""
"1186","Neutral Supermarket Basic","77725756","0xC03C04A2","302098","182.885,5.01,157.06","True","ICCNanI","302098","84","False","",""
"1186","Neutral Supermarket Basic","77725757","0xC03D04A2","302099","182.9,5.01,153.006","True","ICCSolI","302099","91","False","",""
"1186","Neutral Supermarket Basic","77725758","0xC03E04A2","302100","182.904,5.01,149.004","True","ICCTraI","302100","91","False","",""
"1187","Neutral Supermarket Advanced","77791232","0xC00004A3","297433","173,5.01,148.973","True","ICCChB","297433","107","False","",""
"1187","Neutral Supermarket Advanced","77791233","0xC00104A3","297434","175,5.01,149.012","True","ICCChA","297434","90","False","",""
"1187","Neutral Supermarket Advanced","77791234","0xC00204A3","297435","177,5.01,149.012","True","ICCChS","297435","41","False","",""
"1187","Neutral Supermarket Advanced","77791235","0xC00304A3","297448","165,5.01,149.012","True","ICCEngB","297448","166","False","",""
"1187","Neutral Supermarket Advanced","77791236","0xC00404A3","297449","167,5.01,149.047","True","ICCEngA","297449","151","False","",""
"1187","Neutral Supermarket Advanced","77791237","0xC00504A3","297450","169,5.01,149.012","True","ICCEngS","297450","88","False","",""
"1187","Neutral Supermarket Advanced","77791238","0xC00604A3","297457","181,5.01,131.005","True","ICCFash","297457","197","False","",""
"1187","Neutral Supermarket Advanced","77791239","0xC00704A3","297443","157,5.01,149.012","True","ICCOfB","297443","16","False","",""
"1187","Neutral Supermarket Advanced","77791240","0xC00804A3","297444","159,5.01,149.012","True","ICCOfA","297444","15","False","",""
"1187","Neutral Supermarket Advanced","77791241","0xC00904A3","297445","161,5.01,149.012","True","ICCOfS","297445","11","False","",""
"1187","Neutral Supermarket Advanced","77791242","0xC00A04A3","297442","155,5.01,145.049","True","ICCSmS","297442","30","False","",""
"1187","Neutral Supermarket Advanced","77791243","0xC00B04A3","297441","155,5.01,142.986","True","ICCSmA","297441","48","False","",""
"1187","Neutral Supermarket Advanced","77791244","0xC00C04A3","297440","155,5.01,141.005","True","ICCSmB","297440","45","False","",""
"1187","Neutral Supermarket Advanced","77791245","0xC00D04A3","297454","155,5.01,132.971","True","ICCWsB","297454","849","False","",""
"1187","Neutral Supermarket Advanced","77791246","0xC00E04A3","297455","155,5.01,135.041","True","ICCWsA","297455","712","False","",""
"1187","Neutral Supermarket Advanced","77791247","0xC00F04A3","297456","155,5.01,137.045","True","ICCWsS","297456","301","False","",""
"1187","Neutral Supermarket Advanced","77791248","0xC01004A3","297451","171.048,5.01,123.012","True","ICCArB","297451","64","False","",""
"1187","Neutral Supermarket Advanced","77791249","0xC01104A3","297452","169,5.01,123.023","True","ICCArA","297452","76","False","",""
"1187","Neutral Supermarket Advanced","77791250","0xC01204A3","297453","167,5.01,122.972","True","ICCArS","297453","94","False","",""
"1187","Neutral Supermarket Advanced","77791251","0xC01304A3","155225","180.704,5.01,142.462","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1187","Neutral Supermarket Advanced","77791252","0xC01404A3","297067","247,5.01,136.994","True","ICCGenN","297067","24","False","",""
"1187","Neutral Supermarket Advanced","77791253","0xC01504A3","297070","233,5.01,147","True","ICCTraN","297070","135","False","",""
"1187","Neutral Supermarket Advanced","77791254","0xC01604A3","297069","235,5.01,147","True","ICCSolN","297069","67","False","",""
"1187","Neutral Supermarket Advanced","77791255","0xC01704A3","297068","237,5.01,147","True","ICCShaN","297068","21","False","",""
"1187","Neutral Supermarket Advanced","77791256","0xC01804A3","297071","239,5.01,147","True","ICCNanN","297071","162","False","",""
"1187","Neutral Supermarket Advanced","77791257","0xC01904A3","99551","241,5.01,147","True","ICCMetN","99551","68","False","",""
"1187","Neutral Supermarket Advanced","77791258","0xC01A04A3","99549","243,5.01,147","True","ICCMarN","99549","58","False","",""
"1187","Neutral Supermarket Advanced","77791259","0xC01B04A3","99552","245,5.01,147","True","ICCKeeN","99552","35","False","",""
"1187","Neutral Supermarket Advanced","77791260","0xC01C04A3","99553","233,5.01,127","True","ICCFixN","99553","68","False","",""
"1187","Neutral Supermarket Advanced","77791261","0xC01D04A3","99567","235,5.01,127","True","ICCEngN","99567","94","False","",""
"1187","Neutral Supermarket Advanced","77791262","0xC01E04A3","99557","237,5.01,127","True","ICCEnfN","99557","60","False","",""
"1187","Neutral Supermarket Advanced","77791263","0xC01F04A3","99559","239,5.01,127","True","ICCDocN","99559","115","False","",""
"1187","Neutral Supermarket Advanced","77791264","0xC02004A3","99558","241,5.01,127","True","ICCBurN","99558","115","False","",""
"1187","Neutral Supermarket Advanced","77791265","0xC02104A3","99556","243,5.01,127","True","ICCAgeN","99556","67","False","",""
"1187","Neutral Supermarket Advanced","77791266","0xC02204A3","99560","245,5.01,127","True","ICCAdvN","99560","68","False","",""
"1187","Neutral Supermarket Advanced","77791267","0xC02304A3","297423","199,5.011,129","True","ICCCnt","297423","62","False","",""
"1187","Neutral Supermarket Advanced","77791268","0xC02404A3","297290","195,5.011,132.957","True","ICCTech","297290","115","False","",""
"1187","Neutral Supermarket Advanced","77791269","0xC02504A3","297424","215,5.01,132.952","True","ICCAccB","297424","89","False","",""
"1187","Neutral Supermarket Advanced","77791270","0xC02604A3","297425","214,5.01,130","True","ICCAccA","297425","86","False","",""
"1187","Neutral Supermarket Advanced","77791271","0xC02704A3","297426","211,5.011,129","True","ICCAccS","297426","27","False","",""
"1187","Neutral Supermarket Advanced","77791272","0xC02804A3","297427","198.969,5.011,145","True","ICCArmB","297427","88","False","",""
"1187","Neutral Supermarket Advanced","77791273","0xC02904A3","297428","201,5.011,145","True","ICCArmA","297428","65","False","",""
"1187","Neutral Supermarket Advanced","77791274","0xC02A04A3","297429","203,5.011,145","True","ICCArmS","297429","25","False","",""
"1187","Neutral Supermarket Advanced","77791275","0xC02B04A3","297430","207,5.011,145","True","ICCWepB","297430","166","False","",""
"1187","Neutral Supermarket Advanced","77791276","0xC02C04A3","297431","209,5.011,145","True","ICCWepA","297431","150","False","",""
"1187","Neutral Supermarket Advanced","77791277","0xC02D04A3","297432","211,5.011,145","True","ICCWepS","297432","150","False","",""
"1187","Neutral Supermarket Advanced","77791278","0xC02E04A3","297459","196,5.011,129.969","True","ICCAmmo","297459","13","False","",""
"1187","Neutral Supermarket Advanced","77791279","0xC02F04A3","297393","202.968,5.011,137","True","ICCPhaB","297393","99","False","",""
"1187","Neutral Supermarket Advanced","77791280","0xC03004A3","297394","205,5.011,137","True","ICCPhaA","297394","90","False","",""
"1187","Neutral Supermarket Advanced","77791281","0xC03104A3","297395","207,5.011,137","True","ICCPhaS","297395","54","False","",""
"1187","Neutral Supermarket Advanced","77791282","0xC03204A3","302094","197,5.01,161","True","ICCAdvI","302094","112","False","",""
"1187","Neutral Supermarket Advanced","77791283","0xC03304A3","302095","197,5.01,165.079","True","ICCAgeI","302095","91","False","",""
"1187","Neutral Supermarket Advanced","77791284","0xC03404A3","302096","196.991,5.01,168.94","True","ICCBurI","302096","91","False","",""
"1187","Neutral Supermarket Advanced","77791285","0xC03504A3","302101","196.996,5.01,173.027","True","ICCDocI","302101","91","False","",""
"1187","Neutral Supermarket Advanced","77791286","0xC03604A3","302102","197,5.01,177.089","True","ICCEnfI","302102","112","False","",""
"1187","Neutral Supermarket Advanced","77791287","0xC03704A3","302103","201,5.01,179.1","True","ICCEngI","302103","84","False","",""
"1187","Neutral Supermarket Advanced","77791288","0xC03804A3","302104","205,5.01,179.073","True","ICCFixI","302104","91","False","",""
