aorebirth_flags,aorebirth_item_type,aorebirth_quality_level,aorebirth_resolution,clicksaver_all_item_name,clicksaver_all_key_flags,clicksaver_all_metadata_word_0,clicksaver_all_metadata_word_1,clicksaver_all_metadata_word_2,clicksaver_all_name_offset,clicksaver_all_ordinal,clicksaver_all_raw_key,clicksaver_item_id,clicksaver_item_name,clicksaver_item_name_present,clicksaver_name_conflict,clicksaver_tiny_item_name,clicksaver_tiny_key_flags,clicksaver_tiny_metadata_word_0,clicksaver_tiny_metadata_word_1,clicksaver_tiny_metadata_word_2,clicksaver_tiny_name_offset,clicksaver_tiny_ordinal,clicksaver_tiny_raw_key,group_high_id,group_high_ql,group_low_id,group_low_ql,group_relation_ids,in_all_cdb,in_tiny_cdb,name_authority,reward_catalog_endpoint_matches,reward_catalog_name_candidates
0,0,30,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300.f Proto Caseless,2,13666,65505,13317,876692,21245,2147607441,123793,MTI VP300.f Proto Caseless,True,False,,,,,,,,,123794,39,123793,30,"[123793,123794]",True,False,ALL_CDB,1,1
0,0,39,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300.f Proto Caseless,2,21482,65496,13317,876729,21246,2147607442,123794,MTI VP300.f Proto Caseless,True,False,,,,,,,,,123794,39,123793,30,"[123793,123794]",True,False,ALL_CDB,1,1
0,0,40,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300.m Proto Caseless,2,22478,65495,13317,876766,21247,2147607443,123795,MTI VP300.m Proto Caseless,True,False,,,,,,,,,123796,49,123795,40,"[123795,123796]",True,False,ALL_CDB,1,1
0,0,49,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300.m Proto Caseless,2,32594,65486,13317,876803,21248,2147607444,123796,MTI VP300.m Proto Caseless,True,False,,,,,,,,,123796,49,123795,40,"[123795,123796]",True,False,ALL_CDB,1,1
0,0,50,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300.r Proto Caseless,2,33846,65485,13317,876840,21249,2147607445,123797,MTI VP300.r Proto Caseless,True,False,,,,,,,,,123798,59,123797,50,"[123797,123798]",True,False,ALL_CDB,1,1
0,0,59,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300.r Proto Caseless,2,46260,65476,13317,876877,21250,2147607446,123798,MTI VP300.r Proto Caseless,True,False,,,,,,,,,123798,59,123797,50,"[123797,123798]",True,False,ALL_CDB,1,1
0,0,60,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Caseless Pistol ,2,47767,65475,13317,876914,21251,2147607447,123799,MTI VP300 Caseless Pistol ,True,False,,,,,,,,,123800,139,123799,60,"[123799,123800]",True,False,ALL_CDB,1,0
0,0,139,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Caseless Pistol ,2,247549,65396,13317,876951,21252,2147607448,123800,MTI VP300 Caseless Pistol ,True,False,,,,,,,,,123800,139,123799,60,"[123799,123800]",True,False,ALL_CDB,1,0
0,0,140,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Black s. Caseless,2,251099,65395,13317,876988,21253,2147607449,123801,MTI VP300 Black s. Caseless,True,False,,,,,,,,,123802,159,123801,140,"[123801,123802]",True,False,ALL_CDB,1,1
0,0,159,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Black s. Caseless,2,323415,65376,13317,877026,21254,2147607450,123802,MTI VP300 Black s. Caseless,True,False,,,,,,,,,123802,159,123801,140,"[123801,123802]",True,False,ALL_CDB,1,1
0,0,160,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Silver s. Caseless,2,327476,65375,13317,877064,21255,2147607451,123803,MTI VP300 Silver s. Caseless,True,False,,,,,,,,,123804,179,123803,160,"[123803,123804]",True,False,ALL_CDB,1,1
0,0,179,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Silver s. Caseless,2,409499,65356,13317,877103,21256,2147607452,123804,MTI VP300 Silver s. Caseless,True,False,,,,,,,,,123804,179,123803,160,"[123803,123804]",True,False,ALL_CDB,1,1
0,0,180,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Red s. Caseless,2,414071,65355,13317,877142,21257,2147607453,123805,MTI VP300 Red s. Caseless,True,False,,,,,,,,,123806,199,123805,180,"[123805,123806]",True,False,ALL_CDB,1,1
0,0,199,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Red s. Caseless,2,505801,65336,13317,877178,21258,2147607454,123806,MTI VP300 Red s. Caseless,True,False,,,,,,,,,123806,199,123805,180,"[123805,123806]",True,False,ALL_CDB,1,1
0,0,200,EXACT_ID_AND_REWARD_ENDPOINT,MTI VP300 Gold,2,510884,65335,13317,877214,21259,2147607455,123807,MTI VP300 Gold,True,False,,,,,,,,,123807,200,123807,200,[123807],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Rusty MTI SW500,2,2153,65534,113988,877241,21260,2147607456,123808,Rusty MTI SW500,True,False,,,,,,,,,123809,14,123808,1,"[123808,123809]",True,False,ALL_CDB,1,1
0,0,14,EXACT_ID_AND_REWARD_ENDPOINT,Rusty MTI SW500,2,4112,65521,113988,877269,21261,2147607457,123809,Rusty MTI SW500,True,False,,,,,,,,,123809,14,123808,1,"[123808,123809]",True,False,ALL_CDB,1,1
0,0,15,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 ,2,4413,65520,113988,877297,21262,2147607458,123810,MTI SW500 ,True,False,,,,,,,,,123811,89,123810,15,"[123810,123811]",True,False,ALL_CDB,1,0
0,0,89,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 ,2,86459,65446,113988,877320,21263,2147607459,123811,MTI SW500 ,True,False,,,,,,,,,123811,89,123810,15,"[123810,123811]",True,False,ALL_CDB,1,0
0,0,90,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 Chapman,2,88375,65445,113988,877343,21264,2147607460,123812,MTI SW500 Chapman,True,False,,,,,,,,,123813,99,123812,90,"[123812,123813]",True,False,ALL_CDB,1,1
0,0,99,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 Chapman,2,106588,65436,113988,877372,21265,2147607461,123813,MTI SW500 Chapman,True,False,,,,,,,,,123813,99,123812,90,"[123812,123813]",True,False,ALL_CDB,1,1
0,0,100,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 Bernstock,2,108719,65435,113988,877401,21266,2147607462,123814,MTI SW500 Bernstock,True,False,,,,,,,,,123815,109,123814,100,"[123814,123815]",True,False,ALL_CDB,1,1
0,0,109,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 Bernstock,2,128870,65426,113988,877432,21267,2147607463,123815,MTI SW500 Bernstock,True,False,,,,,,,,,123815,109,123814,100,"[123814,123815]",True,False,ALL_CDB,1,1
0,0,110,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 Lux,2,131216,65425,113988,877463,21268,2147607464,123816,MTI SW500 Lux,True,False,,,,,,,,,123817,179,123816,110,"[123816,123817]",True,False,ALL_CDB,1,1
0,0,179,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 Lux,2,345123,65356,113988,877489,21269,2147607465,123817,MTI SW500 Lux,True,False,,,,,,,,,123817,179,123816,110,"[123816,123817]",True,False,ALL_CDB,1,1
0,0,180,EXACT_ID_AND_REWARD_ENDPOINT,MTI SW500 Geyser,2,348977,65355,113988,877515,21270,2147607466,123818,MTI SW500 Geyser,True,False,,,,,,,,,123818,180,123818,180,[123818],True,False,ALL_CDB,1,1
0,0,108,EXACT_ID,Freedom Arms 3927 Notum,2,118779,65427,113997,877543,21271,2147607467,123819,Freedom Arms 3927 Notum,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,149,EXACT_ID,Freedom Arms 3927 Notum,2,224827,65386,113997,877578,21272,2147607468,123820,Freedom Arms 3927 Notum,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,150,EXACT_ID,Freedom Arms 3927 Chapman,2,227838,65385,113997,877613,21273,2147607469,123821,Freedom Arms 3927 Chapman,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,157,EXACT_ID,Freedom Arms 3927 Chapman,2,249480,65378,113997,877649,21274,2147607470,123822,Freedom Arms 3927 Chapman,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,158,EXACT_ID,Freedom Arms 3927 Guerrilla,2,252653,65377,113997,877685,21275,2147607471,123823,Freedom Arms 3927 Guerrilla,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,199,EXACT_ID,Freedom Arms 3927 Guerrilla,2,400126,65336,113997,877723,21276,2147607472,123824,Freedom Arms 3927 Guerrilla,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Freedom Arms 3927 G2,2,404147,65335,113997,877761,21277,2147607473,123825,Freedom Arms 3927 G2,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Sparkling Freedom Arms 3927,2,2021,65534,113997,877793,21278,2147607474,123826,Sparkling Freedom Arms 3927,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,9,EXACT_ID,Sparkling Freedom Arms 3927,2,2748,65526,113997,877831,21279,2147607475,123827,Sparkling Freedom Arms 3927,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,10,EXACT_ID,Battered Freedom Arms 3927,2,2930,65525,113997,877869,21280,2147607476,123828,Battered Freedom Arms 3927,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,39,EXACT_ID,Battered Freedom Arms 3927,2,16995,65496,113997,877906,21281,2147607477,123829,Battered Freedom Arms 3927,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,40,EXACT_ID,Freedom Arms 3927a,2,17783,65495,113997,877943,21282,2147607478,123830,Freedom Arms 3927a,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,43,EXACT_ID,Freedom Arms 3927a,2,20268,65492,113997,877973,21283,2147607479,123831,Freedom Arms 3927a,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,44,EXACT_ID,Freedom Arms 3927 ,2,21137,65491,113997,878003,21284,2147607480,123832,Freedom Arms 3927 ,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,95,EXACT_ID,Freedom Arms 3927 ,2,92247,65440,113997,878033,21285,2147607481,123833,Freedom Arms 3927 ,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,96,EXACT_ID,Freedom Arms 3927k,2,94166,65439,113997,878063,21286,2147607482,123834,Freedom Arms 3927k,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,99,EXACT_ID,Freedom Arms 3927k,2,100047,65436,113997,878093,21287,2147607483,123835,Freedom Arms 3927k,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,100,EXACT_ID,Freedom Arms 3927k Ultra,2,102047,65435,113997,878123,21288,2147607484,123836,Freedom Arms 3927k Ultra,True,False,,,,,,,,,123825,200,123826,1,"[123819,123820,123821,123822,123823,123824,123825,123826,123827,123828,123829,123830,123831,123832,123833,123834,123835,123836]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Rusty Zastaba Cz-200,2,2478,65534,21147,878158,21289,2147607485,123837,Rusty Zastaba Cz-200,True,False,,,,,,,,,123838,9,123837,1,"[123837,123838]",True,False,ALL_CDB,1,1
0,0,9,EXACT_ID_AND_REWARD_ENDPOINT,Rusty Zastaba Cz-200,2,3370,65526,21147,878190,21290,2147607486,123838,Rusty Zastaba Cz-200,True,False,,,,,,,,,123838,9,123837,1,"[123837,123838]",True,False,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Zastaba Cz-200 Assault Pistol ,2,3593,65525,21147,878222,21291,2147607487,123839,Zastaba Cz-200 Assault Pistol ,True,False,,,,,,,,,123840,93,123839,10,"[123839,123840]",True,False,ALL_CDB,1,0
0,0,93,EXACT_ID_AND_REWARD_ENDPOINT,Zastaba Cz-200 Assault Pistol ,2,108489,65442,21147,878263,21292,2147607488,123840,Zastaba Cz-200 Assault Pistol ,True,False,,,,,,,,,123840,93,123839,10,"[123839,123840]",True,False,ALL_CDB,1,0
0,0,94,EXACT_ID_AND_REWARD_ENDPOINT,Zastaba-Grier Cz-200,2,110794,65441,21147,878304,21293,2147607489,123841,Zastaba-Grier Cz-200,True,False,,,,,,,,,123842,199,123841,94,"[123841,123842]",True,False,ALL_CDB,1,1
0,0,199,EXACT_ID_AND_REWARD_ENDPOINT,Zastaba-Grier Cz-200,2,490680,65336,21147,878336,21294,2147607490,123842,Zastaba-Grier Cz-200,True,False,,,,,,,,,123842,199,123841,94,"[123841,123842]",True,False,ALL_CDB,1,1
0,0,200,EXACT_ID_AND_REWARD_ENDPOINT,Zastaba-Grier Cz-200 Chapman,2,495611,65335,21147,878368,21295,2147607491,123843,Zastaba-Grier Cz-200 Chapman,True,False,,,,,,,,,123843,200,123843,200,[123843],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Rusty Freedom Arms Super 90,2,1646,65534,33157,878407,21296,2147607492,123844,Rusty Freedom Arms Super 90,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,19,EXACT_ID_AND_REWARD_ENDPOINT,Rusty Freedom Arms Super 90,2,4461,65516,33157,878445,21297,2147607493,123845,Rusty Freedom Arms Super 90,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,20,EXACT_ID_AND_REWARD_ENDPOINT,Freedom Arms Super 90 ,2,4773,65515,33157,878483,21298,2147607494,123846,Freedom Arms Super 90 ,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,0
0,0,64,EXACT_ID_AND_REWARD_ENDPOINT,Freedom Arms Super 90 ,2,34830,65471,33157,878517,21299,2147607495,123847,Freedom Arms Super 90 ,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,0
0,0,65,EXACT_ID_AND_REWARD_ENDPOINT,Freedom Arms Super Duper 90,2,35884,65470,33157,878551,21300,2147607496,123848,Freedom Arms Super Duper 90,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,84,EXACT_ID_AND_REWARD_ENDPOINT,Freedom Arms Super Duper 90,2,59027,65451,33157,878589,21301,2147607497,123849,Freedom Arms Super Duper 90,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,85,EXACT_ID_AND_REWARD_ENDPOINT,Freedom Arms Super Duper 90A,2,60410,65450,33157,878627,21302,2147607498,123850,Freedom Arms Super Duper 90A,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,99,EXACT_ID_AND_REWARD_ENDPOINT,Freedom Arms Super Duper 90A,2,81496,65436,33157,878666,21303,2147607499,123851,Freedom Arms Super Duper 90A,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,100,EXACT_ID_AND_REWARD_ENDPOINT,FA Super 90 Pannikin,2,83125,65435,33157,878705,21304,2147607500,123852,FA Super 90 Pannikin,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,159,EXACT_ID_AND_REWARD_ENDPOINT,FA Super 90 Pannikin,2,208406,65376,33157,878737,21305,2147607501,123853,FA Super 90 Pannikin,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,160,EXACT_ID_AND_REWARD_ENDPOINT,Freedom Arms Super 90 Queen,2,211024,65375,33157,878769,21306,2147607502,123854,Freedom Arms Super 90 Queen,True,False,,,,,,,,,123854,160,123844,1,"[123844,123845,123846,123847,123848,123849,123850,123851,123852,123853,123854]",True,False,ALL_CDB,1,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Second-Hand Old English Trading Co.,2,2574,65534,13315,878807,21307,2147607503,123855,Second-Hand Old English Trading Co.,True,False,,,,,,,,,123856,39,123855,1,"[123855,123856]",True,False,ALL_CDB,1,1
0,0,39,EXACT_ID_AND_REWARD_ENDPOINT,Second-Hand Old English Trading Co.,2,21645,65496,13315,878852,21308,2147607504,123856,Second-Hand Old English Trading Co.,True,False,,,,,,,,,123856,39,123855,1,"[123855,123856]",True,False,ALL_CDB,1,1
0,0,40,EXACT_ID_AND_REWARD_ENDPOINT,Old English Trading Co. ,2,22649,65495,13315,878897,21309,2147607505,123857,Old English Trading Co. ,True,False,,,,,,,,,123858,69,123857,40,"[123857,123858]",True,False,ALL_CDB,1,0
0,0,69,EXACT_ID_AND_REWARD_ENDPOINT,Old English Trading Co. ,2,62954,65466,13315,878932,21310,2147607506,123858,Old English Trading Co. ,True,False,,,,,,,,,123858,69,123857,40,"[123857,123858]",True,False,ALL_CDB,1,0
0,0,70,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Pelastio,2,64730,65465,13315,878967,21311,2147607507,123859,O.E.T. Co. Pelastio,True,False,,,,,,,,,123860,89,123859,70,"[123859,123860]",True,False,ALL_CDB,1,1
0,0,89,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Pelastio,2,103361,65446,13315,878998,21312,2147607508,123860,O.E.T. Co. Pelastio,True,False,,,,,,,,,123860,89,123859,70,"[123859,123860]",True,False,ALL_CDB,1,1
0,0,90,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Pelastio V2,2,105652,65445,13315,879029,21313,2147607509,123861,O.E.T. Co. Pelastio V2,True,False,,,,,,,,,123862,99,123861,90,"[123861,123862]",True,False,ALL_CDB,1,1
0,0,99,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Pelastio V2,2,127426,65436,13315,879063,21314,2147607510,123862,O.E.T. Co. Pelastio V2,True,False,,,,,,,,,123862,99,123861,90,"[123861,123862]",True,False,ALL_CDB,1,1
0,0,100,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Jess,2,129974,65435,13315,879097,21315,2147607511,123863,O.E.T. Co. Jess,True,False,,,,,,,,,123864,159,123863,100,"[123863,123864]",True,False,ALL_CDB,1,1
0,0,159,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Jess,2,325861,65376,13315,879125,21316,2147607512,123864,O.E.T. Co. Jess,True,False,,,,,,,,,123864,159,123863,100,"[123863,123864]",True,False,ALL_CDB,1,1
0,0,160,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Pelastio V3,2,329953,65375,13315,879153,21317,2147607513,123865,O.E.T. Co. Pelastio V3,True,False,,,,,,,,,123866,199,123865,160,"[123865,123866]",True,False,ALL_CDB,1,1
0,0,199,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Pelastio V3,2,509625,65336,13315,879187,21318,2147607514,123866,O.E.T. Co. Pelastio V3,True,False,,,,,,,,,123866,199,123865,160,"[123865,123866]",True,False,ALL_CDB,1,1
0,0,200,EXACT_ID_AND_REWARD_ENDPOINT,O.E.T. Co. Maharanee,2,514747,65335,13315,879221,21319,2147607515,123867,O.E.T. Co. Maharanee,True,False,,,,,,,,,123867,200,123867,200,[123867],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Old Atlas Bern C.V.,2,2377,65534,113993,879253,21320,2147607516,123868,Old Atlas Bern C.V.,True,False,,,,,,,,,123869,29,123868,1,"[123868,123869]",True,False,ALL_CDB,1,1
0,0,29,EXACT_ID_AND_REWARD_ENDPOINT,Old Atlas Bern C.V.,2,12026,65506,113993,879284,21321,2147607517,123869,Old Atlas Bern C.V.,True,False,,,,,,,,,123869,29,123868,1,"[123868,123869]",True,False,ALL_CDB,1,1
0,0,30,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V.,2,12716,65505,113993,879315,21322,2147607518,123870,Atlas Bern C.V.,True,False,,,,,,,,,123871,54,123870,30,"[123870,123871]",True,False,ALL_CDB,1,1
0,0,54,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V.,2,36387,65481,113993,879343,21323,2147607519,123871,Atlas Bern C.V.,True,False,,,,,,,,,123871,54,123870,30,"[123870,123871]",True,False,ALL_CDB,1,1
0,0,55,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V. Dominator,2,37671,65480,113993,879371,21324,2147607520,123872,Atlas Bern C.V. Dominator,True,False,,,,,,,,,123873,69,123872,55,"[123872,123873]",True,False,ALL_CDB,1,1
0,0,69,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V. Dominator,2,58134,65466,113993,879407,21325,2147607521,123873,Atlas Bern C.V. Dominator,True,False,,,,,,,,,123873,69,123872,55,"[123872,123873]",True,False,ALL_CDB,1,1
0,0,70,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V. Vanilla,2,59774,65465,113993,879443,21326,2147607522,123874,Atlas Bern C.V. Vanilla,True,False,,,,,,,,,123875,81,123874,70,"[123874,123875]",True,False,ALL_CDB,1,1
0,0,81,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V. Vanilla,2,79382,65454,113993,879478,21327,2147607523,123875,Atlas Bern C.V. Vanilla,True,False,,,,,,,,,123875,81,123874,70,"[123874,123875]",True,False,ALL_CDB,1,1
0,0,82,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V. Vanilla Dream,2,81307,65453,113993,879513,21328,2147607524,123876,Atlas Bern C.V. Vanilla Dream,True,False,,,,,,,,,123877,99,123876,82,"[123876,123877]",True,False,ALL_CDB,1,1
0,0,99,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V. Vanilla Dream,2,117670,65436,113993,879553,21329,2147607525,123877,Atlas Bern C.V. Vanilla Dream,True,False,,,,,,,,,123877,99,123876,82,"[123876,123877]",True,False,ALL_CDB,1,1
0,0,100,EXACT_ID_AND_REWARD_ENDPOINT,Atlas Bern C.V. Sarcastic,2,120023,65435,113993,879593,21330,2147607526,123878,Atlas Bern C.V. Sarcastic,True,False,,,,,,,,,123878,100,123878,100,[123878],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Worn BigBurger Inc.,2,1398,65534,113994,879629,21331,2147607527,123879,Worn BigBurger Inc.,True,False,,,,,,,,,123880,49,123879,1,"[123879,123880]",True,False,ALL_CDB,1,1
0,0,49,EXACT_ID_AND_REWARD_ENDPOINT,Worn BigBurger Inc.,2,17836,65486,113994,879660,21332,2147607528,123880,Worn BigBurger Inc.,True,False,,,,,,,,,123880,49,123879,1,"[123879,123880]",True,False,ALL_CDB,1,1
0,0,50,EXACT_ID_AND_REWARD_ENDPOINT,BigBurger Inc. ,2,18521,65485,113994,879691,21333,2147607529,123881,BigBurger Inc. ,True,False,,,,,,,,,123882,99,123881,50,"[123881,123882]",True,False,ALL_CDB,1,0
0,0,99,EXACT_ID_AND_REWARD_ENDPOINT,BigBurger Inc. ,2,69204,65436,113994,879719,21334,2147607530,123882,BigBurger Inc. ,True,False,,,,,,,,,123882,99,123881,50,"[123881,123882]",True,False,ALL_CDB,1,0
0,0,100,EXACT_ID_AND_REWARD_ENDPOINT,BigBurger Inc. Chapman,2,70588,65435,113994,879747,21335,2147607531,123883,BigBurger Inc. Chapman,True,False,,,,,,,,,123884,199,123883,100,"[123883,123884]",True,False,ALL_CDB,1,1
0,0,199,EXACT_ID_AND_REWARD_ENDPOINT,BigBurger Inc. Chapman,2,276773,65336,113994,879781,21336,2147607532,123884,BigBurger Inc. Chapman,True,False,,,,,,,,,123884,199,123883,100,"[123883,123884]",True,False,ALL_CDB,1,1
0,0,200,EXACT_ID_AND_REWARD_ENDPOINT,BigBurger Inc. Chapman Max,2,279555,65335,113994,879815,21337,2147607533,123885,BigBurger Inc. Chapman Max,True,False,,,,,,,,,123885,200,123885,200,[123885],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Sparkling HSR Arms,2,1358,65534,33161,879852,21338,2147607534,123886,Sparkling HSR Arms,True,False,,,,,,,,,123887,20,123886,1,"[123886,123887]",True,False,ALL_CDB,1,1
0,0,20,EXACT_ID_AND_REWARD_ENDPOINT,Sparkling HSR Arms,2,3938,65515,33161,879882,21339,2147607535,123887,Sparkling HSR Arms,True,False,,,,,,,,,123887,20,123886,1,"[123886,123887]",True,False,ALL_CDB,1,1
0,0,21,EXACT_ID_AND_REWARD_ENDPOINT,HSR Arms,2,4210,65514,33161,879912,21340,2147607536,123888,HSR Arms,True,False,,,,,,,,,123889,99,123888,21,"[123888,123889]",True,False,ALL_CDB,1,1
0,0,99,EXACT_ID_AND_REWARD_ENDPOINT,HSR Arms,2,67231,65436,33161,879933,21341,2147607537,123889,HSR Arms,True,False,,,,,,,,,123889,99,123888,21,"[123888,123889]",True,False,ALL_CDB,1,1
